Driver ID,real_acc_rate,real_earnings,Real accepted rides,obf_acc_rate,obf_earnings,Obf accepted rides,Drivers RHS Util
3,1.0,21.93958333333333,1,1.0,46.28333333333333,2,-24.34375
4,1.0,17.43958333333333,1,1.0,42.856249999999996,2,-25.416666666666664
5,1.0,28.772916666666664,1,1.0,23.733333333333334,1,5.039583333333329
6,1.0,25.191666666666666,1,1.0,26.143749999999997,1,-0.9520833333333307
7,1.0,40.14791666666667,2,1.0,28.958333333333332,1,11.189583333333335
10,1.0,25.447916666666664,1,,0,0,25.447916666666664
11,1.0,47.195833333333326,2,1.0,28.004166666666666,1,19.19166666666666
13,1.0,15.0,1,1.0,45.40208333333333,2,-30.40208333333333
14,1.0,77.13958333333333,3,1.0,25.65,1,51.489583333333336
15,1.0,31.02916666666667,1,,0,0,31.02916666666667
16,1.0,67.00833333333333,3,1.0,17.35,1,49.658333333333324
17,1.0,57.06249999999999,2,1.0,55.91041666666666,2,1.15208333333333
18,1.0,18.616666666666667,1,1.0,67.81666666666666,3,-49.199999999999996
20,1.0,23.974999999999998,1,1.0,32.21666666666667,1,-8.24166666666667
21,,0,0,0.75,82.66458333333333,3,-82.66458333333333
22,1.0,19.191666666666666,1,1.0,50.25,1,-31.058333333333334
23,1.0,19.591666666666665,1,,0,0,19.591666666666665
24,1.0,45.9875,2,1.0,47.693749999999994,2,-1.7062499999999972
26,,0,0,1.0,24.622916666666665,1,-24.622916666666665
27,1.0,23.818749999999998,1,1.0,77.64791666666667,3,-53.82916666666668
28,1.0,51.324999999999996,3,0.3333333333333333,15.0,1,36.324999999999996
29,1.0,24.831249999999997,1,1.0,58.80416666666666,2,-33.97291666666666
31,,0,0,1.0,15.0,1,-15.0
32,,90.35416666666666,3,,0,0,90.35416666666666
33,1.0,110.48541666666667,4,1.0,75.35208333333333,3,35.13333333333334
34,1.0,25.235416666666666,1,1.0,28.05833333333333,1,-2.8229166666666643
35,1.0,15.822916666666666,1,1.0,15.0,1,0.8229166666666661
36,1.0,82.46666666666667,4,1.0,39.96041666666667,2,42.50625
38,1.0,68.82291666666666,3,1.0,47.235416666666666,2,21.58749999999999
39,1.0,27.27708333333333,1,1.0,21.422916666666666,1,5.854166666666664
41,1.0,38.98958333333333,2,1.0,47.8375,3,-8.84791666666667
42,1.0,23.256249999999998,1,1.0,23.239583333333332,1,0.01666666666666572
47,1.0,51.89375,2,,0,0,51.89375
