count,Obfuscation class,Number of rides,Incomplete Obf Rides,Incomplete Real Rides,Obfuscated location avg time to start ride,Obfuscated location avg num of trials,Real location avg time to start ride,Real location avg num of trials,avg rhs util,avg diff trials,StD RHS util,Avg Obf-Real ETA,Privacy level,ST Deviation real-obf distance,Avg Euclidean QL,Std Euclidean QL,Avg Exp Euclidean QL,Std Exp Euclidean QL,Avg Exp Tailored QL,Std Exp Tailored QL
0,500.0,61,5,1,963.2934426229507,9.459016393442623,530.3639344262295,2.918032786885246,432.92950819672114,6.5409836065573765,835.1382047879737,471.74262295081974,1.4,226.9263746124709,2933.3330197462674,1803.158715769603,0.00016829902136193374,7.165190373533637e-05,1.821933817785219e-05,4.432742054471298e-05
1,500.0,49,7,1,946.5938775510206,15.346938775510203,544.3428571428572,3.2653061224489797,402.2510204081634,12.081632653061224,753.0896046972368,408.29387755102044,1.4,198.74846312655774,2503.1987199715254,1646.482614957089,0.000179151281400951,6.0979667637888056e-05,4.289953080673127e-05,0.00015833594944446945
2,500.0,48,5,2,854.8833333333333,8.354166666666666,552.7958333333331,5.666666666666667,302.0875000000002,2.687499999999999,515.2668441468783,400.3458333333333,1.4,204.82384093647943,2606.6382621719786,1690.2860521892926,0.00017588664549177883,6.430604284255932e-05,2.8961186066227512e-05,0.00010350384825468492
3,500.0,57,13,9,1242.7508771929827,9.333333333333334,849.1824561403512,19.280701754385966,393.5684210526315,-9.947368421052632,824.0476289585716,414.0508771929824,1.4,222.95232133115329,2637.651338456796,1857.655879281875,0.0001765858064863909,7.006717981201118e-05,2.9815979897089382e-05,0.00010701159653465746
4,500.0,52,7,2,894.9692307692305,11.846153846153847,638.1461538461538,5.75,256.82307692307677,6.096153846153847,798.2781563165003,403.35192307692313,1.4,188.0107285097404,2422.5442132622597,1375.9815078655245,0.00018781459604149246,6.0264515531636956e-05,2.80569229377114e-05,8.576487208384127e-05
