Driver ID,real_acc_rate,real_earnings,Real accepted rides,obf_acc_rate,obf_earnings,Obf accepted rides,Drivers RHS Util
1,1.0,26.34583333333333,1,1.0,32.75833333333333,2,-6.412500000000001
2,1.0,34.224999999999994,1,0.6,65.68541666666667,3,-31.460416666666674
3,1.0,50.797916666666666,2,1.0,50.510416666666664,2,0.2875000000000014
4,1.0,58.8625,3,,0,0,58.8625
5,1.0,15.0,1,1.0,15.0,1,0.0
6,1.0,18.541666666666664,1,1.0,53.05208333333333,3,-34.510416666666664
7,1.0,46.854166666666664,2,0.3333333333333333,33.887499999999996,1,12.966666666666669
8,,0,0,1.0,16.647916666666667,1,-16.647916666666667
9,1.0,35.96458333333333,2,,0,0,35.96458333333333
10,1.0,45.354166666666664,3,1.0,17.09583333333333,1,28.258333333333333
11,1.0,20.435416666666665,1,1.0,23.24583333333333,1,-2.810416666666665
12,1.0,58.0625,2,1.0,52.631249999999994,2,5.431250000000006
13,1.0,30.572916666666664,1,1.0,23.443749999999998,1,7.129166666666666
15,1.0,45.506249999999994,2,1.0,47.53333333333333,2,-2.027083333333337
17,1.0,22.991666666666667,1,1.0,52.756249999999994,2,-29.764583333333327
19,1.0,38.041666666666664,2,1.0,20.73125,1,17.310416666666665
20,1.0,29.068749999999998,1,1.0,70.32083333333333,3,-41.25208333333333
22,1.0,15.0,1,,0,0,15.0
23,1.0,42.8875,2,1.0,40.82083333333333,1,2.06666666666667
24,,0,0,1.0,19.977083333333333,1,-19.977083333333333
25,1.0,45.20833333333333,2,0.6666666666666666,44.11666666666667,2,1.0916666666666615
26,1.0,20.239583333333332,1,1.0,56.641666666666666,2,-36.40208333333334
27,,25.4,1,,0,0,25.4
28,1.0,148.2,7,,0,0,148.2
29,1.0,29.4625,1,,0,0,29.4625
32,,0,0,1.0,21.91875,1,-21.91875
34,1.0,44.375,2,0.6666666666666666,54.572916666666664,2,-10.197916666666664
35,1.0,29.077083333333334,1,1.0,50.197916666666664,2,-21.12083333333333
39,1.0,47.3125,2,,0,0,47.3125
40,,0,0,1.0,30.12291666666667,1,-30.12291666666667
42,1.0,22.333333333333332,1,1.0,86.89583333333333,2,-64.5625
43,1.0,33.42916666666666,2,1.0,15.0,1,18.42916666666666
44,1.0,32.1125,1,1.0,68.92916666666666,2,-36.81666666666666
45,1.0,26.91875,1,,0,0,26.91875
46,,0,0,1.0,28.45625,1,-28.45625
47,1.0,21.693749999999998,1,1.0,21.662499999999998,1,0.03125
