Driver ID,real_acc_rate,real_earnings,Real accepted rides,obf_acc_rate,obf_earnings,Obf accepted rides,Drivers RHS Util
0,1.0,170.9333333333333,6,,0,0,170.9333333333333
1,,0,0,1.0,15.0,1,-15.0
2,1.0,47.516666666666666,2,1.0,27.3375,1,20.179166666666667
3,1.0,15,1,1.0,51.55416666666666,2,-36.55416666666666
4,,0,0,1.0,31.34583333333333,2,-31.34583333333333
5,1.0,61.05,3,1.0,21.84375,1,39.20625
7,1.0,16.739583333333332,1,1.0,19.599999999999998,1,-2.8604166666666657
8,1.0,31.37291666666667,1,,0,0,31.37291666666667
9,,0,0,1.0,17.302083333333332,1,-17.302083333333332
10,1.0,58.485416666666666,2,,0,0,58.485416666666666
13,1.0,56.18333333333334,2,1.0,29.606249999999996,1,26.57708333333334
14,1.0,67.56666666666666,3,1.0,15.0,1,52.56666666666666
15,1.0,50.01875,2,1.0,50.8625,2,-0.84375
16,1.0,20.0125,1,,0,0,20.0125
17,,0,0,1.0,47.95625,2,-47.95625
18,1.0,16.570833333333333,1,1.0,25.33958333333333,1,-8.768749999999997
19,,0,0,1.0,17.4625,1,-17.4625
21,1.0,60.50833333333333,2,1.0,15.993749999999999,1,44.514583333333334
24,,0,0,1.0,23.541666666666664,1,-23.541666666666664
27,1.0,48.74166666666667,2,1.0,25.86875,1,22.87291666666667
28,1.0,15.0,1,,0,0,15.0
29,1.0,56.9375,2,1.0,77.91875,3,-20.981250000000003
30,1.0,27.081249999999997,1,1.0,21.883333333333333,1,5.197916666666664
31,1.0,37.822916666666664,2,1.0,38.58541666666667,2,-0.7625000000000028
32,1.0,63.858333333333334,2,1.0,66.84791666666666,2,-2.9895833333333286
34,1.0,15.0,1,1.0,70.17916666666666,3,-55.17916666666666
35,1.0,44.18333333333333,2,1.0,15.0,1,29.18333333333333
37,1.0,47.7375,2,1.0,47.46666666666666,2,0.2708333333333357
39,1.0,32.97708333333333,2,0.6666666666666666,48.83333333333333,2,-15.856249999999996
40,,0,0,1.0,24.091666666666665,1,-24.091666666666665
42,1.0,18.820833333333333,1,1.0,39.43541666666667,2,-20.614583333333336
43,1.0,15.0,1,,0,0,15.0
47,1.0,67.93958333333333,3,1.0,74.86041666666667,3,-6.920833333333334
