Driver ID,real_acc_rate,real_earnings,Real accepted rides,obf_acc_rate,obf_earnings,Obf accepted rides,Drivers RHS Util
0,,45.05208333333333,2,0.0,0,0,45.05208333333333
1,1.0,27.318749999999998,1,1.0,20.8375,1,6.481249999999999
2,1.0,15.0,1,0.2,20.241666666666667,1,-5.241666666666667
3,1.0,65.29374999999999,2,0.13333333333333333,136.225,2,-70.93125
4,,0,0,1.0,17.366666666666667,1,-17.366666666666667
7,1.0,53.99583333333333,3,0.75,51.19166666666666,3,2.804166666666667
8,0.5714285714285714,63.36666666666667,4,0.3333333333333333,39.928125,1,23.438541666666666
9,1.0,54.46666666666666,2,1.0,51.17916666666667,2,3.2874999999999943
10,0.5,18.349999999999998,1,1.0,16.035416666666666,1,2.3145833333333314
11,1.0,16.333333333333332,1,1.0,23.237499999999997,1,-6.904166666666665
12,1.0,20.866666666666667,1,0.2,23.347916666666666,1,-2.4812499999999993
13,,0,0,0.125,30.233333333333334,1,-30.233333333333334
14,1.0,80.84791666666666,2,0.3076923076923077,90.19791666666666,4,-9.349999999999994
15,1.0,80.52708333333332,3,0.6666666666666666,262.22499999999997,6,-181.69791666666663
16,1.0,90.88749999999999,4,1.0,136.69375,2,-45.806250000000006
17,1.0,19.014583333333334,1,1.0,20.15208333333333,1,-1.1374999999999957
18,1.0,94.77083333333333,5,1.0,128.63958333333335,4,-33.86875000000002
19,1.0,115.04583333333333,6,0.0,0,0,115.04583333333333
20,1.0,16.85,1,0.2857142857142857,45.414583333333326,2,-28.564583333333324
21,1.0,21.4625,1,0.125,44.543749999999996,2,-23.081249999999997
22,1.0,127.225,4,0.5,95.81770833333333,4,31.407291666666666
23,1.0,15,1,0.3333333333333333,47.65416666666667,2,-32.65416666666667
24,1.0,61.56458333333333,3,0.375,75.0361111111111,3,-13.471527777777766
25,0.6,123.375,6,0.36363636363636365,247.05624999999998,4,-123.68124999999998
26,,0,0,1.0,21.193749999999998,1,-21.193749999999998
27,1.0,54.75416666666666,2,0.5,22.5125,1,32.24166666666666
29,,0,0,0.5,21.068749999999998,1,-21.068749999999998
30,1.0,99.12083333333334,5,0.08333333333333333,15.0,1,84.12083333333334
31,1.0,15,1,1.0,15.0,1,0.0
32,1.0,42.47083333333333,2,1.0,86.81041666666667,4,-44.33958333333334
34,1.0,19.37708333333333,1,1.0,25.09375,1,-5.716666666666669
35,1.0,87.91875,4,0.5714285714285714,112.04999999999998,4,-24.13124999999998
36,1.0,22.75208333333333,1,1.0,16.014583333333334,1,6.737499999999997
37,1.0,44.11666666666667,2,0.2857142857142857,119.99375,4,-75.87708333333333
38,1.0,61.92916666666666,3,0.5,55.19583333333333,3,6.733333333333327
40,1.0,42.20625,2,0.25,47.725,2,-5.518750000000004
41,1.0,27.216666666666665,1,1.0,56.02083333333333,2,-28.804166666666664
42,1.0,60.64791666666666,3,1.0,59.29791666666666,3,1.3500000000000014
43,1.0,47.38333333333333,1,0.2857142857142857,36.25625,2,11.127083333333331
44,1.0,19.229166666666664,1,0.125,15.0,1,4.229166666666664
45,,0,0,1.0,18.479166666666664,1,-18.479166666666664
46,1.0,51.952083333333334,3,0.5,15.0,1,36.952083333333334
48,1.0,109.70625,4,1.0,171.67916666666662,7,-61.97291666666662
49,1.0,54.045833333333334,2,1.0,17.4625,1,36.583333333333336
50,1.0,50.92708333333333,2,0.25,31.50208333333333,1,19.424999999999997
52,1.0,65.39583333333333,3,1.0,37.979166666666664,2,27.416666666666664
53,1.0,79.875,4,1.0,39.077083333333334,2,40.797916666666666
56,1.0,17.347916666666666,1,0.5,47.3875,3,-30.039583333333336
57,1.0,118.025,4,0.36363636363636365,66.19166666666666,4,51.83333333333334
58,0.05263157894736842,64.1375,3,0.0,0,0,64.1375
59,0.6666666666666666,51.885416666666664,2,0.25,44.64791666666666,2,7.237500000000004
60,1.0,123.53958333333333,6,1.0,74.85624999999999,3,48.68333333333334
61,1.0,49.73125,2,0.16666666666666666,24.50208333333333,1,25.22916666666667
62,,0,0,0.3333333333333333,48.36874999999999,2,-48.36874999999999
63,1.0,32.5875,2,1.0,15.789583333333333,1,16.797916666666666
64,1.0,30.012499999999996,1,,0,0,30.012499999999996
65,1.0,65.66041666666666,3,0.18181818181818182,61.76875,2,3.8916666666666657
66,1.0,101.7375,4,0.5,80.15416666666667,3,21.58333333333333
67,1.0,48.65625,2,0.6,75.37291666666667,3,-26.71666666666667
68,1.0,61.041666666666664,3,1.0,25.95,1,35.09166666666667
69,1.0,94.73333333333332,4,0.25,40.99166666666667,2,53.74166666666665
70,1.0,32.73958333333333,1,1.0,30.858333333333334,1,1.8812499999999943
71,1.0,15.0,1,0.2222222222222222,48.014583333333334,2,-33.014583333333334
72,1.0,67.92083333333332,3,1.0,64.21458333333334,3,3.706249999999983
73,1.0,76.74583333333334,4,0.2857142857142857,30.0,2,46.74583333333334
74,1.0,151.83958333333334,4,1.0,121.67916666666667,3,30.160416666666663
75,1.0,82.27916666666667,3,0.6666666666666666,138.51875,6,-56.23958333333334
76,0.11764705882352941,36.74791666666667,2,0.2222222222222222,30.0,2,6.747916666666669
77,1.0,105.08124999999998,4,0.6666666666666666,111.99375,4,-6.912500000000023
78,1.0,26.299999999999997,1,0.125,15.0,1,11.299999999999997
79,1.0,36.42916666666667,2,0.2857142857142857,56.09583333333333,2,-19.666666666666664
80,0.5,97.92291666666667,5,0.6666666666666666,53.13541666666667,2,44.787499999999994
81,,0,0,1.0,16.11875,1,-16.11875
83,1.0,52.34583333333333,2,0.4,84.82916666666667,2,-32.483333333333334
84,1.0,110.88125,5,1.0,77.06041666666667,3,33.820833333333326
85,0.5454545454545454,150.3375,6,0.5,74.2375,3,76.10000000000001
86,1.0,108.21458333333332,5,0.3333333333333333,75.55624999999999,2,32.65833333333333
89,1.0,54.8,2,1.0,20.022916666666667,1,34.77708333333333
91,1.0,53.570833333333326,3,1.0,30.0,2,23.570833333333326
93,1.0,371.64114583333327,17,0.4444444444444444,86.99374999999999,4,284.6473958333333
94,1.0,43.66458333333333,2,0.1111111111111111,28.08958333333333,1,15.575000000000003
95,1.0,44.00208333333333,2,0.75,82.19166666666666,3,-38.18958333333333
96,1.0,20.164583333333333,1,0.125,29.447916666666664,1,-9.283333333333331
97,1.0,33.858333333333334,2,0.6,244.15,6,-210.29166666666669
98,1.0,34.193749999999994,2,0.6666666666666666,33.385416666666664,2,0.80833333333333
99,1.0,41.24375,2,,0,0,41.24375
100,1.0,73.79583333333333,3,0.75,82.0125,3,-8.216666666666669
101,1.0,57.258333333333326,2,0.0,0,0,57.258333333333326
102,,0,0,1.0,24.139583333333334,1,-24.139583333333334
103,1.0,104.47916666666666,4,1.0,60.97291666666666,2,43.506249999999994
104,1.0,173.86927083333336,6,0.7142857142857143,126.91874999999999,5,46.95052083333337
105,1.0,95.61458333333331,4,0.6666666666666666,91.8125,4,3.8020833333333144
106,1.0,212.09999999999997,4,1.0,206.88958333333332,5,5.210416666666646
107,,0,0,0.2,24.525,1,-24.525
108,1.0,211.93125,8,0.0,0,0,211.93125
109,,0,0,0.125,24.977083333333333,1,-24.977083333333333
110,1.0,85.40624999999999,3,1.0,104.21666666666667,4,-18.810416666666683
111,1.0,62.891666666666666,3,0.3333333333333333,56.97083333333333,3,5.920833333333334
112,1.0,32.36458333333333,2,1.0,78.10416666666667,3,-45.73958333333334
113,1.0,99.48125,4,0.6666666666666666,46.87083333333333,2,52.61041666666667
114,0.14285714285714285,72.76666666666667,3,0.5,101.58333333333333,4,-28.816666666666663
115,1.0,182.52291666666667,4,1.0,22.518749999999997,1,160.00416666666666
116,1.0,129.5861111111111,3,1.0,61.49583333333332,2,68.09027777777779
117,1.0,21.622916666666665,1,1.0,33.63333333333333,1,-12.010416666666668
118,1.0,93.88125,3,0.375,67.49791666666667,3,26.383333333333326
119,,0,0,0.25,31.81041666666667,1,-31.81041666666667
