Obfuscation class,avg_real_acc_rate,avg_real_accepted_rides,avg_real_earnings,std_real_earnings,avg_obf_acc_rate,avg_obf_accepted_rides,avg_obf_earnings,std_obf_earnings,rhs_util_d
1000.0,0.6458333333333334,1.125,26.92890625,29.55520524520863,0.34352626540126535,1.0625,26.70950520833333,26.856129396861384,0.2194010416666714
