Obfuscation class,avg_real_acc_rate,avg_real_accepted_rides,avg_real_earnings,std_real_earnings,avg_obf_acc_rate,avg_obf_accepted_rides,avg_obf_earnings,std_obf_earnings,rhs_util_d
1000.0,0.75,1.2916666666666667,34.812022569444444,38.10667223504955,0.14529847788502684,1.1458333333333333,31.203819444444445,28.993905770499133,3.6082031249999993
