Driver ID,real_acc_rate,real_earnings,Real accepted rides,obf_acc_rate,obf_earnings,Obf accepted rides,Drivers RHS Util
0,,0,0,0.1111111111111111,18.00208333333333,1,-18.00208333333333
1,1.0,31.275,1,1.0,27.9375,1,3.3374999999999986
3,1.0,67.12291666666667,3,0.5,51.84583333333333,1,15.277083333333337
4,,0,0,1.0,23.229166666666664,1,-23.229166666666664
5,1.0,18.735416666666666,1,0.2,29.22083333333333,1,-10.485416666666666
6,,0,0,0.2,42.62916666666666,2,-42.62916666666666
7,0.3333333333333333,100.69166666666666,3,,0,0,100.69166666666666
8,1.0,89.89166666666667,3,0.75,60.83958333333333,3,29.052083333333336
9,1.0,21.827083333333334,1,0.13333333333333333,68.12083333333334,2,-46.29375
10,,0,0,0.1,28.633333333333333,1,-28.633333333333333
12,1.0,28.565625,1,0.07142857142857142,27.922916666666666,1,0.642708333333335
13,1.0,17.520833333333332,1,0.5,38.881249999999994,2,-21.360416666666662
14,,0,0,0.1,21.785416666666666,1,-21.785416666666666
15,1.0,76.88125,4,0.125,47.81041666666666,2,29.070833333333333
16,0.5714285714285714,95.08125,4,1.0,19.81458333333333,1,75.26666666666667
17,1.0,59.110416666666666,3,0.5,49.96041666666666,2,9.150000000000006
18,,0,0,0.08333333333333333,15.0,1,-15.0
19,,0,0,0.25,48.59583333333333,2,-48.59583333333333
20,1.0,22.622916666666665,1,1.0,26.704166666666666,1,-4.081250000000001
21,1.0,22.612499999999997,1,0.0,0,0,22.612499999999997
22,1.0,22.99375,1,0.09090909090909091,26.458333333333332,1,-3.4645833333333336
23,1.0,72.7125,3,,0,0,72.7125
24,1.0,39.18958333333333,2,0.07142857142857142,20.585416666666667,1,18.604166666666664
25,0.75,76.19375,3,0.16666666666666666,42.37083333333333,1,33.822916666666664
26,,0,0,0.16666666666666666,40.528125,1,-40.528125
27,1.0,97.54375,5,0.0,0,0,97.54375
29,1.0,23.43958333333333,1,0.18181818181818182,45.7,2,-22.26041666666667
30,1.0,25.09375,1,0.0,0,0,25.09375
32,0.5,44.64999999999999,2,0.5,42.95625,2,1.6937499999999943
33,1.0,67.87083333333334,3,0.6666666666666666,44.64791666666666,2,23.222916666666677
34,,0,0,0.16666666666666666,31.125,1,-31.125
35,,0,0,0.05,22.75,1,-22.75
36,1.0,18.381249999999998,1,0.1111111111111111,20.541666666666664,1,-2.1604166666666664
37,1.0,40.49375,2,0.16666666666666666,44.53333333333333,2,-4.039583333333333
40,1.0,84.74374999999999,4,0.3333333333333333,39.55208333333333,2,45.19166666666666
41,,0,0,0.125,21.37083333333333,1,-21.37083333333333
42,1.0,43.4,2,0.0,0,0,43.4
43,1.0,110.38125,3,0.0,0,0,110.38125
44,,0,0,0.08333333333333333,31.193749999999998,1,-31.193749999999998
45,1.0,23.766666666666666,1,0.0,0,0,23.766666666666666
46,,0,0,0.2,22.381249999999998,1,-22.381249999999998
