count,Obfuscation class,Number of rides,Incomplete Obf Rides,Incomplete Real Rides,Obfuscated location avg time to start ride,Obfuscated location avg num of trials,Real location avg time to start ride,Real location avg num of trials,avg rhs util,avg diff trials,StD RHS util,Avg Obf-Real ETA,Privacy level,ST Deviation real-obf distance,Avg Euclidean QL,Std Euclidean QL,Avg Exp Euclidean QL,Std Exp Euclidean QL,Avg Exp Tailored QL,Std Exp Tailored QL
0,1000.0,42,6,0,2045.907142857143,24.023809523809526,479.8238095238094,1.0,1566.0833333333337,23.023809523809526,1636.973528877615,589.8238095238095,1.4,274.17452367626464,4123.961387964159,2224.0332930465756,0.00010238478199570962,2.1649667536613502e-05,3.73282416632341e-05,4.944785702361278e-05
1,1000.0,31,1,0,1714.2612903225806,7.870967741935484,508.05161290322576,1.0,1206.2096774193549,6.870967741935484,1567.3803522489445,561.3129032258065,1.4,310.8271999368838,4011.337336224529,2729.32705500834,9.793959375226544e-05,3.183341622646287e-05,2.2440688575019013e-05,3.5831444897955766e-05
2,1000.0,61,15,3,1890.622950819673,31.83606557377049,660.8081967213114,8.311475409836065,1229.8147540983614,23.524590163934427,1463.3144579676202,572.0213114754098,1.4,289.41362204946097,4086.3760216717365,2515.865046822722,9.557194475323452e-05,2.722370735913238e-05,2.791426122581312e-05,4.5810370551672696e-05
3,1000.0,57,8,2,2061.9210526315787,19.982456140350877,599.0228070175438,6.578947368421052,1462.898245614035,13.403508771929825,1975.7168675886016,536.8140350877193,1.4,255.2620960850889,3587.9094419370595,2253.4118611781196,9.913384320610783e-05,2.3309656416522642e-05,3.1554752265201476e-05,5.142497819181504e-05
4,1000.0,62,7,1,2149.096774193549,18.983870967741936,809.5225806451615,4.274193548387097,1339.5741935483877,14.70967741935484,2058.353242822342,590.8145161290323,1.4,312.61915139917465,4277.000464315417,2641.33594022972,9.555855067396381e-05,2.6431138485448167e-05,2.2268864983515113e-05,8.388817646749886e-05
