Driver ID,real_acc_rate,real_earnings,Real accepted rides,obf_acc_rate,obf_earnings,Obf accepted rides,Drivers RHS Util
0,,0,0,1.0,15.077083333333333,1,-15.077083333333333
1,1.0,22.025,1,,0,0,22.025
2,1.0,47.639583333333334,2,1.0,15.0,1,32.639583333333334
3,,0,0,1.0,20.991666666666667,1,-20.991666666666667
4,1.0,19.320833333333333,1,1.0,15.0,1,4.320833333333333
6,1.0,15.0,1,0.6666666666666666,45.854166666666664,2,-30.854166666666664
9,,0,0,0.14285714285714285,22.825,1,-22.825
10,1.0,23.174999999999997,1,0.0,0,0,23.174999999999997
11,1.0,24.741666666666667,1,0.0,0,0,24.741666666666667
12,1.0,90.23541666666665,5,0.16666666666666666,26.645833333333332,1,63.58958333333332
13,1.0,33.58958333333333,2,0.5,15.0,1,18.58958333333333
15,1.0,66.38749999999999,3,0.5,31.479166666666664,1,34.908333333333324
16,,0,0,1.0,20.960416666666667,1,-20.960416666666667
17,1.0,27.30833333333333,1,0.5,28.883333333333333,1,-1.5750000000000028
18,,0,0,0.125,26.766666666666666,1,-26.766666666666666
21,1.0,18.960416666666667,1,0.0,0,0,18.960416666666667
23,1.0,40.35208333333333,2,0.75,53.43125,3,-13.079166666666666
24,1.0,44.760416666666664,2,0.5,15.0,1,29.760416666666664
25,1.0,29.025,1,0.6666666666666666,45.12916666666666,2,-16.104166666666664
26,1.0,42.02291666666666,2,0.25,29.90833333333333,1,12.114583333333329
27,1.0,19.266666666666666,1,1.0,49.9125,2,-30.645833333333336
28,1.0,41.952083333333334,2,0.3333333333333333,15.0,1,26.952083333333334
29,,0,0,0.5,15.618749999999999,1,-15.618749999999999
30,1.0,55.256249999999994,2,1.0,38.65833333333333,1,16.597916666666663
32,1.0,34.079166666666666,2,0.4,39.38333333333333,2,-5.304166666666667
33,1.0,20.541666666666664,1,0.5,15.2625,1,5.279166666666665
37,1.0,66.36458333333333,3,1.0,71.19583333333333,3,-4.831249999999997
39,1.0,26.40833333333333,1,0.75,66.62083333333334,3,-40.212500000000006
40,1.0,31.46875,1,1.0,47.577083333333334,2,-16.108333333333334
41,1.0,27.125,1,,0,0,27.125
43,1.0,22.164583333333333,1,0.5,15.799999999999999,1,6.364583333333334
46,1.0,18.0875,1,1.0,48.66041666666666,2,-30.572916666666664
47,1.0,82.04791666666665,3,1.0,101.675,3,-19.627083333333346
