Obfuscation class,avg_real_acc_rate,avg_real_accepted_rides,avg_real_earnings,std_real_earnings,avg_obf_acc_rate,avg_obf_accepted_rides,avg_obf_earnings,std_obf_earnings,rhs_util_d
500.0,0.5083333333333333,1.0,22.85208333333333,28.257656345565834,0.4346230158730158,0.9166666666666666,21.59275173611111,26.07435531024228,1.2593315972222179
