Obfuscation class,avg_real_acc_rate,avg_real_accepted_rides,avg_real_earnings,std_real_earnings,avg_obf_acc_rate,avg_obf_accepted_rides,avg_obf_earnings,std_obf_earnings,rhs_util_d
1000.0,0.6116071428571429,0.9375,23.346245659722218,32.072450772551555,0.1447483412556942,0.75,19.430772569444443,24.036248882708115,3.915473090277775
