Driver ID,real_acc_rate,real_earnings,Real accepted rides,obf_acc_rate,obf_earnings,Obf accepted rides,Drivers RHS Util
0,1.0,42.10625,2,0.0,0,0,42.10625
1,,0,0,0.041666666666666664,19.302083333333332,1,-19.302083333333332
3,1.0,52.266666666666666,2,0.14285714285714285,63.27291666666667,3,-11.006250000000001
4,1.0,36.70833333333333,2,1.0,34.02916666666667,2,2.67916666666666
6,1.0,65.06666666666666,2,0.0,0,0,65.06666666666666
7,,0,0,0.2,24.381249999999998,1,-24.381249999999998
8,1.0,54.80208333333333,2,,0,0,54.80208333333333
10,1.0,32.28958333333333,2,0.3333333333333333,59.064583333333324,3,-26.77499999999999
11,1.0,42.24791666666666,2,,0,0,42.24791666666666
12,,0,0,0.2,15.383333333333333,1,-15.383333333333333
13,1.0,21.147916666666667,1,0.09090909090909091,35.21875,1,-14.070833333333333
15,,0,0,0.16666666666666666,25.474999999999998,1,-25.474999999999998
17,,0,0,0.045454545454545456,17.583333333333332,1,-17.583333333333332
19,1.0,24.441666666666666,1,0.029411764705882353,70.67083333333332,1,-46.22916666666666
20,1.0,96.08541666666666,4,0.2,27.21458333333333,1,68.87083333333334
21,1.0,46.88333333333333,2,0.058823529411764705,24.154166666666665,1,22.729166666666668
22,1.0,60.68958333333333,2,0.6666666666666666,133.10208333333333,4,-72.4125
24,1.0,53.74166666666666,3,0.1,45.0625,1,8.67916666666666
25,,0,0,0.1111111111111111,21.566666666666666,1,-21.566666666666666
26,1.0,68.71666666666665,3,0.0,0,0,68.71666666666665
28,1.0,36.204166666666666,2,,0,0,36.204166666666666
29,1.0,23.477083333333333,1,1.0,24.364583333333332,1,-0.8874999999999993
30,1.0,21.985416666666666,1,0.25,18.2625,1,3.7229166666666664
31,1.0,15,1,0.13043478260869565,52.4,3,-37.4
32,1.0,29.329166666666666,1,0.0,0,0,29.329166666666666
33,1.0,65.18124999999999,3,0.05263157894736842,27.216666666666665,1,37.96458333333332
34,1.0,15.0,1,0.0,0,0,15.0
35,1.0,51.23958333333333,2,0.08333333333333333,32.53333333333333,1,18.706249999999997
36,1.0,23.035416666666666,1,0.16666666666666666,20.941666666666666,1,2.09375
37,,0,0,0.25,72.07291666666666,3,-72.07291666666666
38,1.0,32.99375,2,0.4166666666666667,96.59166666666665,5,-63.597916666666656
39,1.0,15.7,1,1.0,31.77708333333333,1,-16.07708333333333
40,1.0,26.43333333333333,1,0.0,0,0,26.43333333333333
41,,0,0,0.07142857142857142,23.775,1,-23.775
42,1.0,23.10625,1,0.0,0,0,23.10625
43,1.0,47.95625,2,,0,0,47.95625
44,1.0,15.0,1,0.0,0,0,15.0
46,1.0,23.65,1,0.07407407407407407,41.35625,2,-17.706250000000004
47,,0,0,0.058823529411764705,28.162499999999998,1,-28.162499999999998
