Driver ID,real_acc_rate,real_earnings,Real accepted rides,obf_acc_rate,obf_earnings,Obf accepted rides,Drivers RHS Util
0,1.0,45.8375,2,,0,0,45.8375
3,1.0,84.32708333333332,4,1.0,108.90208333333334,4,-24.575000000000017
5,1.0,65.00625,3,1.0,46.91041666666666,2,18.09583333333333
6,1.0,46.33958333333334,2,1.0,38.131249999999994,2,8.208333333333343
10,1.0,42.53125,2,1.0,45.375,2,-2.84375
12,1.0,20.818749999999998,1,1.0,21.654166666666665,1,-0.8354166666666671
13,1.0,105.91875,5,1.0,74.18333333333334,4,31.735416666666666
14,1.0,21.529166666666665,1,1.0,22.78333333333333,1,-1.2541666666666664
15,1.0,31.854166666666664,2,1.0,79.80833333333334,4,-47.95416666666667
18,,0,0,1.0,21.547916666666666,1,-21.547916666666666
19,1.0,94.47291666666666,4,1.0,83.48333333333333,4,10.989583333333329
20,1.0,184.06041666666664,4,1.0,58.016666666666666,2,126.04374999999997
21,1.0,142.66041666666666,3,1.0,106.25416666666666,4,36.40625
24,1.0,25.604166666666664,1,1.0,46.21875,2,-20.614583333333336
25,1.0,21.11875,1,1.0,39.391666666666666,2,-18.272916666666667
27,1.0,75.89375,3,1.0,63.977083333333326,3,11.916666666666671
28,1.0,38.818749999999994,2,1.0,36.16458333333333,1,2.6541666666666615
29,1.0,62.06666666666666,2,1.0,34.981249999999996,1,27.085416666666667
31,,0,0,1.0,58.90208333333332,2,-58.90208333333332
32,1.0,30.65,1,1.0,56.949999999999996,1,-26.299999999999997
33,1.0,39.59375,2,1.0,40.96041666666667,2,-1.3666666666666671
34,1.0,15.602083333333333,1,,0,0,15.602083333333333
35,1.0,16.12708333333333,1,1.0,49.041666666666664,2,-32.91458333333333
37,1.0,67.1,3,1.0,22.954166666666666,1,44.14583333333333
38,1.0,24.597916666666666,1,,0,0,24.597916666666666
39,1.0,15.0,1,,0,0,15.0
40,1.0,115.60624999999999,5,1.0,78.60624999999999,3,37.0
41,1.0,17.99583333333333,1,,0,0,17.99583333333333
42,1.0,15,1,1.0,43.34375,2,-28.34375
43,1.0,47.30208333333333,2,1.0,21.514583333333334,1,25.787499999999994
45,1.0,23.404166666666665,1,1.0,24.260416666666664,1,-0.8562499999999993
46,1.0,50.1125,2,1.0,41.479166666666664,2,8.633333333333333
47,1.0,15.0,1,,0,0,15.0
