Rider ID,obfuscated_trials,obfuscated_extras,real_trials,obf_ride_complete,real_ride_complete,ride_request_time,obf_time_to_accept,obf_loc time to start ride,real_time_to_accept,real_loc time to start ride,generic_util,RHS_util,real_loc num drivers,real_loc avg_driver_dist,real_acc_rate,real_loc surge,obf_loc num drivers,obf_loc avg_driver_dist,obf_acc_rate,obf_loc surge,obf-real ETA,Privacy Level,Avg min real ETA,Avg min obf ETA,Real accept eta_tolerance,Obf accept eta_tolerance,Real accept_eta,Obf accept_eta,Euclidean QL,Expected Gen QL,Expected Tai QL
0,1,0,1,1,1,6,9,664.7,7,463.1,500.0,201.60000000000002,3.0,227.13333333333333,0.0,1.0,5.0,513.8,0.2,1.0,624.7,1.4,153.1,354.7,400,400,153.1,354.7,3451.6763513259807,0.00015318461818421023,8.946962543018637e-06
2,1,0,1,1,1,66,69,562.2,67,452.9,500.0,109.30000000000007,9.0,237.52222222222224,0.5555555555555556,1.0,7.0,446.5,0.7142857142857143,1.0,499.4,1.4,142.9,252.2,400,400,142.9,252.2,2913.896132568414,0.00018570717880529502,6.965860730776133e-06
3,1,0,1,1,1,78,81,452.7,79,452.7,500.0,0.0,11.0,255.9,0.8181818181818182,1.0,15.0,388.3733333333333,0.7333333333333333,1.0,340.2,1.4,142.7,142.7,400,400,142.7,142.7,2571.8866368231343,0.00020632924968491106,0.0
4,149,0,1,2,1,64,,3215.8,65,585.8,500.0,2630.0,1.0,275.8,1.0,1.0,0.006711409395973154,275.8,0.0,-0.006711409395973154,693.6,1.4,275.8,1.851006711409396,400,400,275.8,275.8,3347.843562412824,0.00015932943294413193,0.00012516606610527022
5,1,0,1,1,1,57,60,578.8,58,607.8,500.0,-29.0,2.0,310.85,0.5,-1.0,3.0,326.8333333333333,0.0,1.0,144.4,1.4,297.8,268.8,400,400,297.8,268.8,1077.2670071035684,0.00023628926818876846,-6.360900995100741e-06
5,1,0,1,1,1,74,77,449.9,75,449.9,500.0,0.0,9.0,275.0111111111111,0.4444444444444444,1.0,5.0,214.45999999999998,0.2,1.0,206.6,1.4,0.0,139.9,400,400,139.9,139.9,1213.4216656435349,0.00024285125799859342,0.0
6,1,0,1,1,1,50,53,505.6,51,505.6,500.0,0.0,2.0,229.3,0.0,1.0,1.0,195.6,0.0,1.0,145.2,1.4,195.6,195.6,400,400,195.6,195.6,717.7348200900054,0.00020052111860676877,0.0
7,1,0,1,1,1,34,37,569.9,35,569.9,500.0,0.0,2.0,315.85,0.5,1.0,4.0,326.75,0.25,1.0,221.6,1.4,259.9,259.9,400,400,259.9,259.9,767.40582503659,0.00020735023946397797,0.0
8,1,0,1,1,1,20,23,779.7,21,627.7,500.0,152.0,3.0,391.5333333333333,0.0,1.0,5.0,593.16,0.0,1.0,624.9,1.4,317.7,469.7,400,400,317.7,469.7,4772.976478826793,8.705954662994395e-05,2.772494510805591e-06
9,1,0,1,1,1,83,86,621.6,84,596.6,500.0,25.0,3.0,304.6,0.3333333333333333,1.0,11.0,468.40909090909093,0.7272727272727273,1.0,548.5,1.4,286.6,311.6,400,400,286.6,311.6,3124.7450499165466,0.0001728014322894434,1.382524250210897e-06
