Obfuscation class,avg_real_acc_rate,avg_real_accepted_rides,avg_real_earnings,std_real_earnings,avg_obf_acc_rate,avg_obf_accepted_rides,avg_obf_earnings,std_obf_earnings,rhs_util_d
1000.0,0.75,1.4166666666666667,34.602734375000004,31.44679012776918,0.5162202380952381,1.1458333333333333,29.754166666666663,26.346401105289694,4.848567708333341
