Driver ID,real_acc_rate,real_earnings,Real accepted rides,obf_acc_rate,obf_earnings,Obf accepted rides,Drivers RHS Util
1,1.0,44.69583333333333,2,1.0,44.729166666666664,2,-0.03333333333333144
2,1.0,75.58958333333334,3,0.6666666666666666,58.30625,2,17.28333333333334
3,,0,0,0.2,19.483333333333334,1,-19.483333333333334
4,1.0,43.67916666666667,2,1.0,58.047916666666666,2,-14.368749999999999
8,1.0,29.68125,1,0.4,64.51874999999998,2,-34.837499999999984
9,1.0,28.916666666666664,1,0.0,0,0,28.916666666666664
10,1.0,28.568749999999998,1,0.25,48.24375,2,-19.675
11,1.0,53.108333333333334,2,0.6,70.20416666666667,3,-17.09583333333333
12,1.0,43.27708333333334,2,1.0,21.331249999999997,1,21.94583333333334
13,1.0,15.0,1,,0,0,15.0
15,1.0,63.822916666666664,2,0.75,84.61666666666666,3,-20.793749999999996
16,1.0,116.87083333333332,5,0.5,26.083333333333332,1,90.7875
17,1.0,21.822916666666664,1,0.5,27.866666666666667,1,-6.043750000000003
18,1.0,29.981249999999996,1,0.0,0,0,29.981249999999996
20,,0,0,0.4,46.3,2,-46.3
21,,0,0,0.3333333333333333,26.59375,1,-26.59375
22,,0,0,1.0,60.27291666666666,2,-60.27291666666666
23,1.0,22.575,1,1.0,24.24583333333333,1,-1.6708333333333307
24,1.0,62.5875,3,0.5,15.0,1,47.5875
26,1.0,60.80833333333333,3,1.0,33.3625,2,27.445833333333333
27,,0,0,0.3333333333333333,29.083333333333332,1,-29.083333333333332
28,1.0,18.893749999999997,1,0.0,0,0,18.893749999999997
29,1.0,15.0,1,,0,0,15.0
32,,0,0,1.0,28.014583333333334,1,-28.014583333333334
33,1.0,63.39791666666667,3,0.5714285714285714,95.99166666666666,4,-32.59374999999999
34,,0,0,0.3333333333333333,30.085416666666664,1,-30.085416666666664
36,1.0,30.116666666666664,1,0.3333333333333333,16.479166666666664,1,13.6375
37,1.0,30.443749999999998,1,0.5,43.18125,2,-12.7375
38,1.0,87.85624999999999,3,0.0,0,0,87.85624999999999
39,,0,0,0.2,21.516666666666666,1,-21.516666666666666
40,1.0,32.75208333333333,2,1.0,31.575,2,1.1770833333333321
41,1.0,53.920833333333334,3,1.0,48.08125,2,5.839583333333337
43,1.0,49.543749999999996,2,0.6666666666666666,46.425,2,3.1187499999999986
44,1.0,79.93125,3,0.5,77.76249999999999,3,2.168750000000017
45,1.0,20.1375,1,0.0,0,0,20.1375
47,1.0,39.87708333333333,2,1.0,23.395833333333332,1,16.48125
