Driver ID,real_acc_rate,real_earnings,Real accepted rides,obf_acc_rate,obf_earnings,Obf accepted rides,Drivers RHS Util
4,,0,0,0.1,30.4625,1,-30.4625
6,1.0,78.17291666666665,3,1.0,51.39999999999999,1,26.77291666666666
7,,0,0,0.1,33.53541666666666,1,-33.53541666666666
9,1.0,15.0,1,,0,0,15.0
11,1.0,19.15208333333333,1,0.2222222222222222,49.01875,2,-29.866666666666667
12,,0,0,0.09090909090909091,19.96458333333333,1,-19.96458333333333
14,1.0,16.841666666666665,1,0.0,0,0,16.841666666666665
15,,0,0,0.0625,22.1375,1,-22.1375
16,1.0,18.285416666666666,1,0.0,0,0,18.285416666666666
21,1.0,68.8,1,0.5,26.583333333333332,1,42.21666666666667
24,,0,0,0.1,26.391666666666666,1,-26.391666666666666
27,1.0,18.724999999999998,1,0.09090909090909091,28.9875,1,-10.262500000000003
28,1.0,28.239583333333332,1,0.18181818181818182,45.90416666666666,2,-17.66458333333333
31,1.0,34.324999999999996,1,1.0,23.802083333333332,1,10.522916666666664
33,1.0,28.195833333333333,1,,0,0,28.195833333333333
34,,0,0,0.125,15.608333333333333,1,-15.608333333333333
35,,0,0,1.0,17.191666666666666,1,-17.191666666666666
37,,0,0,1.0,19.83958333333333,1,-19.83958333333333
38,1.0,89.62083333333334,3,0.0,0,0,89.62083333333334
39,1.0,59.54375,3,0.5,29.96666666666667,1,29.577083333333334
41,1.0,28.206249999999997,1,,0,0,28.206249999999997
42,1.0,25.891666666666666,1,,0,0,25.891666666666666
43,,0,0,1.0,41.77916666666667,2,-41.77916666666667
45,1.0,15.0,1,0.0,0,0,15.0
46,,30.639583333333334,1,,0,0,30.639583333333334
