Driver ID,real_acc_rate,real_earnings,Real accepted rides,obf_acc_rate,obf_earnings,Obf accepted rides,Drivers RHS Util
0,1.0,15.0,1,1.0,17.927083333333332,1,-2.927083333333332
2,1.0,54.09791666666666,2,0.07692307692307693,20.24583333333333,1,33.85208333333333
3,1.0,50.0,2,0.0,0,0,50.0
4,1.0,28.71458333333333,1,0.25,62.78541666666666,2,-34.07083333333333
5,1.0,17.764583333333334,1,0.0,0,0,17.764583333333334
6,,0,0,1.0,15.0,1,-15.0
7,1.0,77.68541666666667,3,1.0,21.764583333333334,1,55.920833333333334
8,,0,0,0.75,69.67708333333333,3,-69.67708333333333
9,1.0,60.635416666666664,3,0.15384615384615385,48.70625,2,11.929166666666667
10,,0,0,1.0,16.25,1,-16.25
11,1.0,24.741666666666667,1,1.0,31.59583333333333,1,-6.854166666666664
12,1.0,17.43958333333333,1,1.0,18.397916666666667,1,-0.9583333333333357
13,1.0,30.139583333333334,1,1.0,15.447916666666666,1,14.691666666666668
14,1.0,27.779166666666665,1,0.0,0,0,27.779166666666665
16,,0,0,1.0,17.59583333333333,1,-17.59583333333333
17,1.0,29.104166666666664,1,,0,0,29.104166666666664
18,1.0,80.34375,3,0.3333333333333333,113.62916666666666,3,-33.28541666666666
19,1.0,30.735416666666666,1,0.25,35.03958333333333,1,-4.304166666666667
20,1.0,111.55,4,0.5,52.516666666666666,2,59.03333333333333
21,,18.3375,1,0.0,0,0,18.3375
23,,0,0,1.0,30.645833333333332,1,-30.645833333333332
24,1.0,33.83958333333333,2,0.0,0,0,33.83958333333333
25,,0,0,0.5,105.21875,4,-105.21875
26,1.0,29.329166666666666,1,0.5,28.154166666666665,1,1.1750000000000007
27,1.0,105.92916666666666,5,1.0,86.59166666666667,3,19.33749999999999
28,1.0,35.662499999999994,1,0.3333333333333333,53.135416666666664,2,-17.47291666666667
29,1.0,27.779166666666665,1,1.0,32.06041666666667,2,-4.2812500000000036
31,1.0,45.475,2,0.6666666666666666,65.62291666666667,2,-20.147916666666667
32,1.0,18.045833333333334,1,0.6666666666666666,62.106249999999996,2,-44.06041666666666
33,1.0,62.29583333333333,3,1.0,86.0875,4,-23.79166666666668
34,1.0,55.858333333333334,2,0.23076923076923078,89.84375,3,-33.985416666666666
35,1.0,45.46666666666667,2,1.0,31.170833333333334,1,14.295833333333334
36,1.0,90.58125,3,0.5,47.37291666666667,2,43.20833333333333
37,1.0,24.325,1,0.5,73.32291666666666,3,-48.997916666666654
38,1.0,44.28333333333333,2,,0,0,44.28333333333333
39,1.0,48.416666666666664,2,0.3333333333333333,26.479166666666664,1,21.9375
40,1.0,40.93125,2,1.0,16.079166666666666,1,24.852083333333333
41,1.0,59.599999999999994,2,,0,0,59.599999999999994
44,1.0,74.49791666666667,4,0.5,23.914583333333333,1,50.583333333333336
46,1.0,20.827083333333334,1,,0,0,20.827083333333334
47,1.0,23.825,1,0.1111111111111111,34.454166666666666,1,-10.629166666666666
