Rider ID,obfuscated_trials,obfuscated_extras,real_trials,obf_ride_complete,real_ride_complete,ride_request_time,obf_time_to_accept,obf_loc time to start ride,real_time_to_accept,real_loc time to start ride,generic_util,RHS_util,real_loc num drivers,real_loc avg_driver_dist,real_acc_rate,real_loc surge,obf_loc num drivers,obf_loc avg_driver_dist,obf_acc_rate,obf_loc surge,obf-real ETA,Privacy Level,Avg min real ETA,Avg min obf ETA,Real accept eta_tolerance,Obf accept eta_tolerance,Real accept_eta,Obf accept_eta,Euclidean QL,Expected Gen QL,Expected Tai QL
1,1,1,1,1,1,58,61,1252.6,59,450.1,1000.0,802.4999999999999,9.0,261.0,0.6666666666666666,1.0,2.0,893.1500000000001,0.0,1.0,904.6,1.4,140.1,843.7,400,400,140.1,942.6,7085.05509501632,7.394631187775619e-05,8.375646270364346e-06
1,1,2,1,1,1,67,71,985.9,68,457.4,1000.0,528.5,3.0,130.63333333333333,0.6666666666666666,1.0,5.0,628.2,0.5333333333333333,1.0,502,1.4,0.0,462.0,400,400,147.4,665.9,3108.9447098973365,0.00012365380510551008,2.1020327505412633e-05
4,1,0,1,1,1,86,89,506.1,87,506.1,1000.0,0.0,6.0,210.65,0.5,1.0,4.0,206.29999999999998,0.4861111111111111,1.0,283.1,1.4,146.5,146.5,400,400,196.1,196.1,1141.805849602917,8.803206467346771e-05,0.0
5,1,1,1,1,1,47,50,920.5,48,402.7,1000.0,517.8,7.0,260.8285714285714,0.2857142857142857,1.0,3.0,589.0333333333333,0.0,1.0,640.2,1.4,92.7,557.1,400,400,92.7,610.5,4075.0966902272694,0.00011709827927375975,1.4879030761002936e-05
6,1,1,1,1,1,59,62,874.7,60,403.8,1000.0,470.90000000000003,4.0,250.875,0.75,2.0,10.0,702.48,0.55,1.0,724.8,1.4,93.8,502.4,400,400,93.8,564.7,5007.692960625336,0.00010514093319534599,9.886961087867048e-06
6,1,0,1,1,1,67,70,716.9,68,310,1000.0,406.9,9.0,231.33333333333334,0.4444444444444444,1.0,1.0,406.9,0.1111111111111111,-1.0,513.6,1.4,0.0,406.9,400,450,0,406.9,3851.5914580344106,0.00011931998523481126,1.2605517101448233e-05
8,1,0,1,1,1,87,90,410.4,88,436.7,1000.0,-26.30000000000001,7.0,213.3142857142857,0.5714285714285714,1.0,5.0,175.50000000000003,0.4222222222222222,1.0,200.9,1.4,126.7,100.4,400,400,126.7,100.4,807.7035468941674,6.968227599780094e-05,-2.2689560616505437e-06
9,1,0,149,2,2,65,,3291,,3291,1000.0,0,0.020134228187919462,394.5666666666666,0.0,-0.006711409395973154,1.0,341.0,0.0,-1.0,378.7,1.4,2.2885906040268456,341.0,400,400,341,341,2838.34218381142,0.00012365220179500668,0.0
12,1,0,1,1,1,57,60,447.9,58,447.9,1000.0,0.0,11.0,251.24545454545452,0.5454545454545454,1.0,8.0,280.2,0.29166666666666663,1.0,262.1,1.4,137.9,137.9,400,400,137.9,137.9,1468.2619939526223,0.00010142564687519357,0.0
15,158,0,1,2,1,46,,3847.1,48,658,1000.0,3189.1,1.0,338.0,0.0,1.0,0.0189873417721519,780.6666666666666,0.0,-0.006329113924050633,121.2,1.4,338.0,4.601898734177215,400,750,338,727.1,560.7190870350074,5.256625423562486e-05,0.00029897152648981435
