Obfuscation class,avg_real_acc_rate,avg_real_accepted_rides,avg_real_earnings,std_real_earnings,avg_obf_acc_rate,avg_obf_accepted_rides,avg_obf_earnings,std_obf_earnings,rhs_util_d
1000.0,0.7083333333333334,1.3541666666666667,32.52161458333334,29.21581721028761,0.4407496438746438,1.1666666666666667,30.18415798611112,31.29931188836672,2.337456597222218
