Obfuscation class,avg_real_acc_rate,avg_real_accepted_rides,avg_real_earnings,std_real_earnings,avg_obf_acc_rate,avg_obf_accepted_rides,avg_obf_earnings,std_obf_earnings,rhs_util_d
800.0,0.47260944937415533,1.9416666666666667,63.503138985339504,111.76867823507811,0.3084222665043743,0.8916666666666667,25.020195312499983,26.467403307401618,38.482943672839525
