Obfuscation class,avg_real_acc_rate,avg_real_accepted_rides,avg_real_earnings,std_real_earnings,avg_obf_acc_rate,avg_obf_accepted_rides,avg_obf_earnings,std_obf_earnings,rhs_util_d
500.0,0.53125,0.9166666666666666,22.65690104166667,28.414646870665532,0.21415867629102922,0.7916666666666666,21.463585069444445,21.32793969949683,1.1933159722222264
