Driver ID,real_acc_rate,real_earnings,Real accepted rides,obf_acc_rate,obf_earnings,Obf accepted rides,Drivers RHS Util
0,1.0,28.943749999999998,1,0.25,24.33958333333333,1,4.604166666666668
3,1.0,17.34583333333333,1,,0,0,17.34583333333333
4,,0,0,0.25,22.520833333333332,1,-22.520833333333332
5,1.0,21.945833333333333,1,,0,0,21.945833333333333
6,1.0,34.33333333333333,2,0.0,0,0,34.33333333333333
7,1.0,69.67708333333334,3,,0,0,69.67708333333334
8,1.0,112.89583333333331,6,1.0,19.458333333333332,1,93.43749999999999
10,1.0,41.44166666666666,2,1.0,37.46875,2,3.972916666666663
11,1.0,19.979166666666664,1,0.6666666666666666,60.36458333333333,2,-40.385416666666664
12,1.0,37.84375,2,0.16666666666666666,32.9375,1,4.90625
13,1.0,18.75208333333333,1,0.0,0,0,18.75208333333333
15,,0,0,0.5,15.0,1,-15.0
16,,0,0,0.5,19.8125,1,-19.8125
17,1.0,53.02291666666666,2,1.0,24.275,1,28.74791666666666
19,1.0,41.21041666666667,2,1.0,19.80833333333333,1,21.402083333333337
20,,0,0,0.2,27.541666666666664,1,-27.541666666666664
22,,0,0,0.5,15.0,1,-15.0
23,1.0,24.03125,1,0.75,83.23333333333332,3,-59.20208333333332
24,1.0,29.06041666666667,1,0.0,0,0,29.06041666666667
26,1.0,30.585416666666664,1,1.0,50.64375,2,-20.058333333333334
27,1.0,67.48125,3,1.0,62.21458333333332,3,5.26666666666668
28,,0,0,1.0,29.358333333333334,1,-29.358333333333334
29,0.4,100.39375,2,0.0,0,0,100.39375
30,,0,0,1.0,33.889583333333334,1,-33.889583333333334
31,1.0,38.56041666666667,2,0.5,22.8875,1,15.67291666666667
32,1.0,27.28333333333333,1,0.6666666666666666,78.22291666666666,2,-50.93958333333333
34,1.0,21.912499999999998,1,0.75,62.375,3,-40.462500000000006
35,1.0,58.67916666666667,3,1.0,40.83333333333333,2,17.84583333333334
36,1.0,15.870833333333334,1,0.5,20.802083333333332,1,-4.931249999999999
37,1.0,23.320833333333333,1,0.0,0,0,23.320833333333333
38,1.0,63.34166666666666,2,1.0,75.44583333333333,3,-12.104166666666664
40,1.0,33.68125,1,0.5,23.80833333333333,1,9.872916666666669
41,,0,0,0.2,25.46458333333333,1,-25.46458333333333
42,1.0,50.10625,3,0.0,0,0,50.10625
43,1.0,23.568749999999998,1,1.0,44.43541666666667,2,-20.86666666666667
44,1.0,18.610416666666666,1,1.0,18.241666666666667,1,0.3687499999999986
45,1.0,54.93958333333333,2,0.0,0,0,54.93958333333333
46,1.0,28.81041666666667,1,1.0,50.99999999999999,2,-22.189583333333324
47,,0,0,0.2,34.37291666666667,1,-34.37291666666667
