Obfuscation class,avg_real_acc_rate,avg_real_accepted_rides,avg_real_earnings,std_real_earnings,avg_obf_acc_rate,avg_obf_accepted_rides,avg_obf_earnings,std_obf_earnings,rhs_util_d
1000.0,0.7083333333333334,1.3958333333333333,32.85199652777778,32.63730377252704,0.6527777777777778,1.2083333333333333,29.54670138888889,30.394342210044904,3.305295138888887
