Driver ID,real_acc_rate,real_earnings,Real accepted rides,obf_acc_rate,obf_earnings,Obf accepted rides,Drivers RHS Util
0,1.0,37.22291666666666,1,,0,0,37.22291666666666
2,1.0,17.297916666666666,1,,0,0,17.297916666666666
3,1.0,73.68958333333333,3,,0,0,73.68958333333333
4,1.0,22.397916666666667,1,1.0,20.34583333333333,1,2.0520833333333357
5,1.0,41.12291666666666,2,1.0,21.829166666666666,1,19.293749999999996
6,1.0,24.93125,1,0.0,0,0,24.93125
7,,0,0,1.0,29.9875,1,-29.9875
11,1.0,29.5875,1,0.25,35.983333333333334,1,-6.395833333333336
14,,0,0,1.0,15.991666666666667,1,-15.991666666666667
15,1.0,15,1,1.0,18.083333333333332,1,-3.083333333333332
16,1.0,54.65208333333332,3,1.0,35.1875,2,19.464583333333323
19,,0,0,1.0,27.91875,1,-27.91875
20,1.0,29.889583333333334,1,0.5,37.12916666666666,1,-7.239583333333329
21,,0,0,1.0,66.25,3,-66.25
22,1.0,15.0,1,0.5,15.049999999999999,1,-0.049999999999998934
25,1.0,42.41875,2,1.0,39.47291666666666,2,2.94583333333334
26,,0,0,1.0,39.854166666666664,2,-39.854166666666664
27,,0,0,1.0,16.06875,1,-16.06875
28,,0,0,1.0,28.05625,1,-28.05625
29,1.0,44.18958333333333,2,0.5,25.53333333333333,1,18.65625
30,1.0,76.75,4,1.0,17.785416666666666,1,58.96458333333334
34,1.0,25.72083333333333,1,0.14285714285714285,18.506249999999998,1,7.214583333333334
35,1.0,15.0,1,0.3333333333333333,25.93125,1,-10.931249999999999
38,1.0,23.422916666666666,1,0.3333333333333333,35.568749999999994,1,-12.145833333333329
39,1.0,19.535416666666666,1,,0,0,19.535416666666666
40,1.0,25.299999999999997,1,0.0,0,0,25.299999999999997
41,,0,0,1.0,54.74374999999999,2,-54.74374999999999
43,,0,0,1.0,22.0125,1,-22.0125
45,,0,0,0.3333333333333333,34.854166666666664,1,-34.854166666666664
46,1.0,52.52083333333333,2,,0,0,52.52083333333333
47,1.0,54.912499999999994,2,1.0,47.50416666666666,2,7.408333333333331
