Obfuscation class,avg_real_acc_rate,avg_real_accepted_rides,avg_real_earnings,std_real_earnings,avg_obf_acc_rate,avg_obf_accepted_rides,avg_obf_earnings,std_obf_earnings,rhs_util_d
500.0,0.375,0.7083333333333334,16.45703125,25.100367903662228,0.28958333333333336,0.6458333333333334,14.944791666666667,21.0286054372677,1.5122395833333329
