Obfuscation class,avg_real_acc_rate,avg_real_accepted_rides,avg_real_earnings,std_real_earnings,avg_obf_acc_rate,avg_obf_accepted_rides,avg_obf_earnings,std_obf_earnings,rhs_util_d
500.0,0.71875,1.2708333333333333,31.100303819444438,31.26561826433234,0.18959362942770452,1.125,28.237717013888886,30.83205344753397,2.8625868055555515
