Driver ID,real_acc_rate,real_earnings,Real accepted rides,obf_acc_rate,obf_earnings,Obf accepted rides,Drivers RHS Util
0,1.0,20.75,1,,0,0,20.75
1,1.0,35.2,2,0.2857142857142857,36.8875,2,-1.6875
2,1.0,18.325,1,0.0,0,0,18.325
3,1.0,25.004166666666666,1,1.0,22.90833333333333,1,2.095833333333335
5,1.0,46.912499999999994,2,0.3333333333333333,23.2,1,23.712499999999995
6,,0,0,0.1111111111111111,49.77291666666666,2,-49.77291666666666
7,1.0,17.435416666666665,1,0.17647058823529413,57.09375,3,-39.65833333333333
8,1.0,17.472916666666666,1,0.0625,32.65625,1,-15.183333333333334
9,1.0,17.522916666666667,1,0.14285714285714285,20.40833333333333,1,-2.8854166666666643
10,1.0,56.19166666666666,2,1.0,27.066666666666666,1,29.124999999999996
11,1.0,59.375,3,1.0,26.924999999999997,1,32.45
12,1.0,28.879166666666666,1,0.375,79.94791666666667,3,-51.06875000000001
13,,0,0,1.0,30.58125,1,-30.58125
14,,0,0,0.125,26.041666666666664,1,-26.041666666666664
15,1.0,45.125,2,1.0,39.24583333333334,2,5.879166666666663
16,,0,0,0.09090909090909091,22.7125,1,-22.7125
17,1.0,19.829166666666666,1,0.0,0,0,19.829166666666666
20,,0,0,0.14285714285714285,16.333333333333332,1,-16.333333333333332
21,1.0,69.38125,3,1.0,50.47083333333333,2,18.910416666666663
22,1.0,59.008333333333326,2,0.5,54.84583333333333,2,4.162499999999994
23,1.0,71.59166666666667,3,0.42857142857142855,58.639583333333334,3,12.952083333333334
24,1.0,40.041666666666664,2,1.0,53.474999999999994,2,-13.43333333333333
25,1.0,27.12708333333333,1,0.0,0,0,27.12708333333333
26,,0,0,0.25,25.302083333333332,1,-25.302083333333332
27,1.0,21.893749999999997,1,1.0,20.697916666666664,1,1.1958333333333329
28,1.0,17.060416666666665,1,0.5,15.0,1,2.060416666666665
29,1.0,18.566666666666666,1,1.0,40.197916666666664,2,-21.631249999999998
30,1.0,52.3875,2,1.0,50.275,2,2.1125000000000043
31,1.0,37.67708333333333,2,1.0,19.764583333333334,1,17.912499999999994
32,1.0,104.03541666666666,4,0.3333333333333333,32.608333333333334,1,71.42708333333333
33,1.0,49.27916666666666,2,1.0,51.579166666666666,2,-2.3000000000000043
34,1.0,30.0,2,0.25,16.206249999999997,1,13.793750000000003
35,1.0,54.070833333333326,3,0.6,53.46875,3,0.6020833333333258
36,1.0,37.260416666666664,1,,0,0,37.260416666666664
37,1.0,131.47500000000002,4,0.0,0,0,131.47500000000002
38,,0,0,0.07142857142857142,16.1375,1,-16.1375
39,1.0,58.19791666666666,3,0.0,0,0,58.19791666666666
40,1.0,30.020833333333332,1,0.0,0,0,30.020833333333332
41,1.0,22.8125,1,,0,0,22.8125
42,1.0,54.81666666666666,2,0.2,55.93125,2,-1.1145833333333357
43,1.0,15.360416666666666,1,0.4,37.541666666666664,2,-22.18125
44,1.0,63.15,3,0.2,15.841666666666665,1,47.30833333333334
45,,0,0,0.05263157894736842,15.0,1,-15.0
46,1.0,15.0,1,0.09090909090909091,17.8875,1,-2.8874999999999993
47,1.0,31.71875,1,0.75,95.40416666666667,3,-63.68541666666667
