Obfuscation class,avg_real_acc_rate,avg_real_accepted_rides,avg_real_earnings,std_real_earnings,avg_obf_acc_rate,avg_obf_accepted_rides,avg_obf_earnings,std_obf_earnings,rhs_util_d
500.0,0.6107638888888888,1.2708333333333333,31.226996527777782,33.42013352441786,0.39662698412698405,1.1875,28.996137152777774,32.012037358493394,2.2308593750000085
