Obfuscation class,avg_real_acc_rate,avg_real_accepted_rides,avg_real_earnings,std_real_earnings,avg_obf_acc_rate,avg_obf_accepted_rides,avg_obf_earnings,std_obf_earnings,rhs_util_d
500.0,0.5,0.8541666666666666,20.338975694444446,27.96349969134987,0.394854797979798,0.8333333333333334,19.89539930555556,28.35740518028274,0.44357638888888573
