Driver ID,real_acc_rate,real_earnings,Real accepted rides,obf_acc_rate,obf_earnings,Obf accepted rides,Drivers RHS Util
0,1.0,52.18125,2,0.08333333333333333,27.077083333333334,1,25.104166666666664
1,,0,0,0.1,32.46875,1,-32.46875
2,1.0,24.079166666666666,1,0.08333333333333333,24.577083333333334,1,-0.49791666666666856
3,1.0,76.35833333333333,4,0.0,0,0,76.35833333333333
4,1.0,536.1682291666666,12,0.1,20.997916666666665,1,515.1703124999999
5,1.0,77.61458333333333,3,0.2857142857142857,51.93125,2,25.68333333333333
6,1.0,37.8375,2,0.05263157894736842,18.952083333333334,1,18.885416666666664
7,1.0,33.764583333333334,1,0.09523809523809523,63.46666666666666,2,-29.702083333333327
8,1.0,60.139583333333334,2,0.18181818181818182,50.15416666666666,2,9.985416666666673
9,,0,0,0.2,27.91875,1,-27.91875
10,1.0,64.17916666666667,2,0.125,99.80624999999999,3,-35.62708333333332
11,1.0,149.06041666666667,4,0.2,207.61875,3,-58.55833333333334
12,1.0,15.0,1,0.0,0,0,15.0
13,1.0,24.5625,1,0.2,82.5625,3,-58.0
14,1.0,19.21458333333333,1,0.07692307692307693,27.24583333333333,1,-8.03125
15,1.0,34.137499999999996,1,0.2,56.547916666666666,2,-22.41041666666667
16,1.0,62.454166666666666,2,0.05555555555555555,24.304166666666667,1,38.15
17,0.7272727272727273,255.52083333333331,11,0.0,0,0,255.52083333333331
18,1.0,65.546875,3,0.1111111111111111,78.66458333333333,3,-13.117708333333326
19,1.0,24.35625,1,0.0,0,0,24.35625
20,,0,0,0.25,29.054166666666664,1,-29.054166666666664
21,1.0,46.68958333333333,2,0.1,24.820833333333333,1,21.86875
22,1.0,61.79375,2,0.125,77.06875,2,-15.274999999999991
25,,0,0,0.0625,24.722916666666666,1,-24.722916666666666
26,1.0,26.43958333333333,1,0.0,0,0,26.43958333333333
27,1.0,23.241666666666667,1,0.18181818181818182,203.47916666666666,2,-180.23749999999998
28,1.0,34.05833333333333,1,0.13333333333333333,64.24166666666667,2,-30.183333333333344
29,1.0,41.89791666666667,2,0.0,0,0,41.89791666666667
30,1.0,89.51458333333333,4,0.2,56.08749999999999,2,33.42708333333334
31,1.0,49.5875,2,0.16666666666666666,50.26875,2,-0.6812499999999986
32,0.5,18.525,1,0.1875,52.87083333333334,3,-34.34583333333334
33,,0,0,0.09090909090909091,32.481249999999996,1,-32.481249999999996
34,1.0,30.49375,1,0.09090909090909091,48.483333333333334,1,-17.989583333333336
35,1.0,21.28125,1,0.16666666666666666,50.53124999999999,2,-29.249999999999993
36,,0,0,0.14285714285714285,24.06458333333333,1,-24.06458333333333
37,,0,0,0.15384615384615385,59.974999999999994,2,-59.974999999999994
38,,0,0,0.08333333333333333,28.191666666666666,1,-28.191666666666666
39,1.0,22.27708333333333,1,0.047619047619047616,19.952083333333334,1,2.3249999999999957
40,1.0,182.33124999999998,7,0.13333333333333333,184.24166666666665,4,-1.9104166666666629
41,1.0,57.80625,2,0.08,68.11458333333333,2,-10.30833333333333
42,0.6923076923076923,712.3152777777777,21,0.0,0,0,712.3152777777777
43,1.0,29.58958333333333,1,0.0,0,0,29.58958333333333
45,1.0,30.085416666666664,1,0.0,0,0,30.085416666666664
47,,0,0,0.1,51.03333333333333,2,-51.03333333333333
49,1.0,57.514583333333334,2,0.1111111111111111,32.02916666666667,1,25.485416666666666
50,,0,0,0.0625,28.664583333333333,1,-28.664583333333333
51,1.0,38.664583333333326,2,0.25,159.94375000000002,4,-121.2791666666667
52,,0,0,0.1,21.15,1,-21.15
53,1.0,41.758333333333326,2,0.25,95.51875,3,-53.76041666666667
54,,0,0,0.034482758620689655,26.852083333333333,1,-26.852083333333333
55,1.0,74.96614583333333,3,0.0,0,0,74.96614583333333
56,1.0,573.9520833333333,4,0.13043478260869565,83.3875,3,490.56458333333336
57,1.0,48.77083333333333,2,0.1,24.997916666666665,1,23.772916666666664
58,1.0,32.75208333333333,1,0.13333333333333333,60.06875,2,-27.31666666666667
