Driver ID,real_acc_rate,real_earnings,Real accepted rides,obf_acc_rate,obf_earnings,Obf accepted rides,Drivers RHS Util
3,,0,0,0.125,37.881249999999994,1,-37.881249999999994
5,1.0,34.256249999999994,1,0.11764705882352941,67.225,2,-32.96875
6,,0,0,0.08333333333333333,28.279166666666665,1,-28.279166666666665
7,1.0,27.072916666666664,1,,0,0,27.072916666666664
12,1.0,55.577083333333334,2,0.25,17.90208333333333,1,37.675000000000004
13,1.0,33.952083333333334,1,1.0,18.979166666666664,1,14.97291666666667
14,1.0,15.516666666666666,1,,0,0,15.516666666666666
15,1.0,25.5125,1,0.0,0,0,25.5125
22,,0,0,0.14285714285714285,25.90625,1,-25.90625
25,1.0,22.643749999999997,1,,0,0,22.643749999999997
32,,0,0,1.0,20.258333333333333,1,-20.258333333333333
34,,0,0,0.05555555555555555,33.38333333333333,1,-33.38333333333333
36,1.0,50.37083333333334,2,0.18181818181818182,52.881249999999994,2,-2.510416666666657
39,1.0,20.59583333333333,1,0.05263157894736842,23.629166666666666,1,-3.033333333333335
40,,0,0,0.14285714285714285,26.866666666666667,1,-26.866666666666667
44,1.0,21.039583333333333,1,0.0,0,0,21.039583333333333
46,1.0,18.591666666666665,1,,0,0,18.591666666666665
