Obfuscation class,avg_real_acc_rate,avg_real_accepted_rides,avg_real_earnings,std_real_earnings,avg_obf_acc_rate,avg_obf_accepted_rides,avg_obf_earnings,std_obf_earnings,rhs_util_d
1000.0,0.22916666666666666,0.2708333333333333,6.773524305555555,13.768802806666427,0.06566041654567195,0.2708333333333333,7.358159722222222,15.212601925651358,-0.584635416666667
