Obfuscation class,avg_real_acc_rate,avg_real_accepted_rides,avg_real_earnings,std_real_earnings,avg_obf_acc_rate,avg_obf_accepted_rides,avg_obf_earnings,std_obf_earnings,rhs_util_d
500.0,0.46527777777777773,0.7291666666666666,15.943272569444446,20.45100180866999,0.22832299274765036,0.6875,15.546093749999999,18.128013566648075,0.3971788194444468
