Driver ID,real_acc_rate,real_earnings,Real accepted rides,obf_acc_rate,obf_earnings,Obf accepted rides,Drivers RHS Util
0,1.0,27.21875,1,0.0,0,0,27.21875
1,1.0,48.31458333333333,2,,0,0,48.31458333333333
2,,0,0,0.06666666666666667,24.224999999999998,1,-24.224999999999998
3,,0,0,0.08333333333333333,32.175,1,-32.175
4,1.0,29.675,1,0.0,0,0,29.675
7,1.0,33.104166666666664,1,0.0,0,0,33.104166666666664
8,1.0,16.545833333333334,1,,0,0,16.545833333333334
10,1.0,15.0,1,0.1,39.61874999999999,2,-24.61874999999999
12,1.0,32.71666666666667,1,0.14285714285714285,15.0,1,17.71666666666667
13,,0,0,1.0,29.74375,1,-29.74375
14,,0,0,0.14285714285714285,22.24583333333333,1,-22.24583333333333
15,,0,0,1.0,28.96875,1,-28.96875
17,1.0,45.62291666666667,2,,0,0,45.62291666666667
18,1.0,31.035416666666666,1,0.0,0,0,31.035416666666666
20,1.0,26.135416666666664,1,0.1,27.372916666666665,1,-1.2375000000000007
21,,0,0,1.0,34.46458333333333,1,-34.46458333333333
22,1.0,40.977083333333326,2,0.08333333333333333,17.55625,1,23.420833333333327
23,1.0,43.375,2,,0,0,43.375
24,1.0,21.383333333333333,1,0.125,29.041666666666664,1,-7.658333333333331
25,,0,0,0.1111111111111111,34.56458333333333,1,-34.56458333333333
26,1.0,45.10625,2,0.0,0,0,45.10625
27,,0,0,0.13636363636363635,64.91666666666667,3,-64.91666666666667
29,1.0,22.27708333333333,1,0.14285714285714285,23.006249999999998,1,-0.7291666666666679
31,,0,0,0.25,28.485416666666666,1,-28.485416666666666
34,,0,0,0.16666666666666666,37.85208333333333,1,-37.85208333333333
35,1.0,19.799999999999997,1,0.14285714285714285,18.035416666666666,1,1.7645833333333307
36,,0,0,0.07692307692307693,25.041666666666664,1,-25.041666666666664
37,1.0,15.0,1,0.0,0,0,15.0
39,1.0,19.352083333333333,1,,0,0,19.352083333333333
40,,0,0,0.125,16.941666666666666,1,-16.941666666666666
41,,0,0,0.3333333333333333,54.15,2,-54.15
43,1.0,25.191666666666666,1,0.0,0,0,25.191666666666666
47,1.0,15.0,1,0.0,0,0,15.0
