count,Obfuscation class,Number of rides,Incomplete Obf Rides,Incomplete Real Rides,Obfuscated location avg time to start ride,Obfuscated location avg num of trials,Real location avg time to start ride,Real location avg num of trials,avg rhs util,avg diff trials,StD RHS util,Avg Obf-Real ETA,Privacy level,ST Deviation real-obf distance,Avg Euclidean QL,Std Euclidean QL,Avg Exp Euclidean QL,Std Exp Euclidean QL,Avg Exp Tailored QL,Std Exp Tailored QL
0,500.0,71,11,5,1321.254929577465,14.746478873239436,765.6619718309859,12.352112676056338,555.5929577464791,2.394366197183098,1525.6964750218403,401.0352112676057,1.4,222.6298090075949,2398.0315649896916,1736.3616996886708,0.00017532804075818346,6.62346973041187e-05,2.051737280284365e-05,7.477330950909085e-05
1,500.0,72,11,3,1049.7013888888891,18.26388888888889,621.4402777777779,7.208333333333333,428.2611111111113,11.055555555555557,928.4652707792629,414.8708333333333,1.4,229.150815474523,2353.71198991906,1434.0053718363267,0.00018686855349711996,5.5375399620021174e-05,2.2064396761634463e-05,0.00012109077742282094
2,500.0,71,4,1,736.0802816901409,7.126760563380282,480.36197183098585,2.971830985915493,255.718309859155,4.154929577464789,563.8667806179643,417.4929577464789,1.4,191.90715501926903,2511.140360058512,1650.9039262076801,0.00018639863788739826,6.069987158116996e-05,2.1681311739389217e-05,9.574586318546512e-05
3,500.0,73,6,3,962.2068493150686,7.301369863013699,579.9109589041096,6.972602739726027,382.2958904109589,0.32876712328767166,1205.221510185264,396.01917808219173,1.4,179.18167076754943,2328.261501962273,1369.5246369879717,0.0001903700452825254,5.2923951316547864e-05,2.1034596965999056e-05,6.274244786675874e-05
4,500.0,81,9,4,947.3518518518521,10.691358024691358,641.5641975308641,8.407407407407407,305.78765432098794,2.283950617283951,899.8994553416106,393.7864197530864,1.4,213.6862940965393,2419.661579749908,1641.9497047385776,0.0001742511737684176,6.289701665254252e-05,9.30132300236897e-06,0.00017868713209530439
