Obfuscation class,avg_real_acc_rate,avg_real_accepted_rides,avg_real_earnings,std_real_earnings,avg_obf_acc_rate,avg_obf_accepted_rides,avg_obf_earnings,std_obf_earnings,rhs_util_d
500.0,0.7708333333333334,1.6875,37.43411458333333,27.384626561684637,0.71875,1.5,35.47604166666667,33.38637490499492,1.9580729166666657
