Obfuscation class,avg_real_acc_rate,avg_real_accepted_rides,avg_real_earnings,std_real_earnings,avg_obf_acc_rate,avg_obf_accepted_rides,avg_obf_earnings,std_obf_earnings,rhs_util_d
1000.0,0.6875,1.375,31.02178819444444,36.014646251760624,0.4321047008547008,1.2708333333333333,30.440407986111108,34.78190673863452,0.5813802083333321
