Driver ID,real_acc_rate,real_earnings,Real accepted rides,obf_acc_rate,obf_earnings,Obf accepted rides,Drivers RHS Util
0,1.0,43.985416666666666,2,0.3333333333333333,23.508333333333333,1,20.477083333333333
1,1.0,52.11666666666666,2,1.0,48.77291666666666,2,3.34375
2,1.0,64.0125,3,0.5,97.89583333333333,2,-33.883333333333326
3,1.0,19.145833333333332,1,0.5,15.79375,1,3.352083333333333
4,1.0,36.58958333333333,2,,0,0,36.58958333333333
5,1.0,46.1375,2,,0,0,46.1375
7,1.0,30,2,0.3333333333333333,15.112499999999999,1,14.887500000000001
8,1.0,81.76041666666666,3,1.0,18.010416666666664,1,63.74999999999999
9,1.0,29.454166666666666,1,1.0,133.02916666666667,3,-103.575
10,,0,0,1.0,16.772916666666667,1,-16.772916666666667
11,1.0,43.789583333333326,2,0.0,0,0,43.789583333333326
12,1.0,60.81666666666666,2,0.0,0,0,60.81666666666666
13,1.0,18.46875,1,0.5,52.599999999999994,2,-34.131249999999994
14,1.0,47.34583333333333,2,0.3333333333333333,26.804166666666667,1,20.541666666666664
15,1.0,15.0,1,1.0,38.1875,2,-23.1875
16,1.0,47.86458333333333,2,0.0,0,0,47.86458333333333
17,1.0,23.597916666666666,1,0.5,17.072916666666664,1,6.525000000000002
18,,0,0,1.0,23.81458333333333,1,-23.81458333333333
19,,0,0,1.0,116.4125,3,-116.4125
20,,0,0,1.0,18.472916666666666,1,-18.472916666666666
21,1.0,20.83958333333333,1,0.16666666666666666,22.865624999999998,1,-2.026041666666668
22,1.0,73.27083333333333,3,0.5,18.49375,1,54.77708333333333
23,1.0,45.35,2,0.2727272727272727,76.62291666666667,3,-31.272916666666667
25,1.0,29.727083333333333,1,1.0,20.8125,1,8.914583333333333
26,1.0,42.33125,2,0.5,31.175,1,11.156249999999996
27,1.0,57.166666666666664,2,1.0,45.360416666666666,2,11.806249999999999
28,1.0,89.75625,3,0.0,0,0,89.75625
30,1.0,18.197916666666664,1,0.0,0,0,18.197916666666664
31,,0,0,0.1111111111111111,39.80416666666666,1,-39.80416666666666
32,1.0,78.74583333333332,3,1.0,27.71875,1,51.02708333333332
33,1.0,23.358333333333334,1,0.5,15.0,1,8.358333333333334
34,1.0,42.91875,2,,0,0,42.91875
35,1.0,17.40833333333333,1,0.3333333333333333,33.02291666666666,1,-15.614583333333329
36,1.0,19.02708333333333,1,0.5,107.30624999999999,2,-88.27916666666667
39,1.0,70.07708333333332,3,1.0,19.552083333333332,1,50.52499999999999
40,,0,0,1.0,15.0,1,-15.0
41,1.0,17.84375,1,0.6,67.6875,3,-49.84375
42,,0,0,0.3333333333333333,67.71979166666667,2,-67.71979166666667
43,1.0,79.33541666666666,3,0.5,40.891666666666666,2,38.443749999999994
44,1.0,37.635416666666664,1,1.0,38.324999999999996,1,-0.6895833333333314
45,1.0,202.42291666666668,9,0.0,0,0,202.42291666666668
47,1.0,73.08333333333333,3,1.0,18.454166666666666,1,54.62916666666666
