Rider ID,obfuscated_trials,obfuscated_extras,real_trials,obf_ride_complete,real_ride_complete,ride_request_time,obf_time_to_accept,obf_loc time to start ride,real_time_to_accept,real_loc time to start ride,generic_util,RHS_util,real_loc num drivers,real_loc avg_driver_dist,real_acc_rate,real_loc surge,obf_loc num drivers,obf_loc avg_driver_dist,obf_acc_rate,obf_loc surge,obf-real ETA,Privacy Level,Avg min real ETA,Avg min obf ETA,Real accept eta_tolerance,Obf accept eta_tolerance,Real accept_eta,Obf accept_eta,Euclidean QL,Expected Gen QL,Expected Tai QL
0,17,0,1,1,1,16,52,5719.4,17,612.9,400.0,5106.5,1.0,302.9,1.0,3.0,0.058823529411764705,279.4,0.14285714285714285,0.29411764705882354,209.4,1.4,302.9,16.435294117647057,400,400,302.9,279.4,1603.157142327443,0.0002945025580438042,0.0009380723030478325
1,3,30,1,1,1,4,36,1664.1,5,461.6,400.0,1202.5,18.0,251.95555555555555,0.1111111111111111,1.0,17.666666666666668,637.3679245283017,0.01781970649895178,1.0,659.3,1.4,151.6,463.9666666666667,400,500,151.6,464.1,5102.269717827153,4.938331861998941e-05,1.163863220187157e-05
1,1,0,1,1,1,72,75,320.7,73,320.7,400.0,0.0,35.0,260.34285714285716,0.5785714285714285,1.0,28.0,262.13571428571424,0.29436069882498456,1.0,110.9,1.4,10.7,10.7,400,400,10.7,10.7,507.49996815766264,0.00023432281343113186,0.0
2,1,0,1,1,1,36,40,464.3,37,381.6,400.0,82.69999999999999,11.0,232.42727272727276,0.2727272727272727,1.0,8.0,332.75000000000006,0.0875,2.0,342.7,1.4,71.6,144.3,400,500,71.6,144.3,2093.3876145998333,0.000254607731649921,1.0058366286586388e-05
2,23,0,5,1,1,47,105,7896.5,57,1825.7,400.0,6070.8,1.0,247.18,0.6,2.8,0.21739130434782608,310.96,0.34065934065934067,-0.21739130434782608,359.4,1.4,194.88000000000002,67.6,400,450,225.7,436.5,1014.1712707625454,0.0003057684361848707,0.0018303210472481735
3,1,0,1,1,1,9,12,463.8,10,385.1,400.0,78.69999999999999,25.0,214.832,0.12,1.0,9.0,311.26666666666665,0.0,1.0,391.8,1.4,75.1,153.8,400,400,75.1,153.8,2150.9174430657968,0.00024924638996896836,9.119685627077674e-06
3,1,1,1,1,1,26,29,747.1,27,517,400.0,230.10000000000002,16.0,335.3,0.375,1.0,5.0,486.76000000000005,0.0,1.0,436.1,1.4,202.4,401.9,500,650,207,437.1,2029.6316573351244,0.00026045367969837496,2.952771823498446e-05
3,1,0,1,1,1,50,53,331.1,51,331.1,400.0,0.0,38.0,221.728947368421,0.6754385964912281,1.0,38.0,259.81842105263155,0.433218462823726,1.0,168.9,1.4,21.1,21.1,400,400,21.1,21.1,717.0370680475999,0.00027756969574836915,0.0
6,5,5,1,1,1,7,34,2227.7,9,564,400.0,1663.6999999999998,5.0,242.38000000000002,0.6,1.5,6.4,483.54687500000017,0.1953125,1.1,356.7,1.4,40.1,403.02000000000004,400,500,244,477.7,2586.5360418560736,0.00020777028922155992,0.0001336410645682948
6,1,0,1,1,1,47,50,371.4,48,371.4,400.0,0.0,26.0,266.6807692307692,0.5673076923076923,1.0,48.0,298.925,0.37668725949975945,1.0,162.3,1.4,61.4,61.4,400,400,61.4,61.4,1015.0919767712061,0.000305809090460971,0.0
6,163,1,1,2,1,73,,3927.9,74,329.6,400.0,3598.3,37.0,297.66486486486485,0.5095881595881595,1.0,0.024539877300613498,733.6999999999999,0.05555555555555555,-0.024539877300613498,808.2,1.4,19.6,18.00490797546012,400,700,19.6,687.9,6175.844746180885,2.422784037636634e-05,1.4116131737312557e-05
7,1,0,1,1,1,43,47,672.1,45,630.5,400.0,41.60000000000002,1.0,310.5,1.0,-1.0,1.0,352.1,0.0,4.0,280.3,1.4,310.5,352.1,400,600,310.5,352.1,1433.7835032656494,0.00030371913150219144,8.812150399076134e-06
8,1,0,186,2,2,32,,4469.4,,4469.4,400.0,0.0,0.005376344086021506,789.4,0.5454545454545454,-0.005376344086021506,1.0,789.4,0.0,-1.0,107.7,1.4,4.244086021505376,789.4,800,800,789.4,789.4,507.0856359053327,0.00023421312366866232,0.0
9,1,0,1,1,1,18,21,540.2,19,540.2,400.0,0.0,11.0,316.49090909090916,0.0,1.0,8.0,296.1125,0.0,1.0,142,1.4,230.2,230.2,400,400,230.2,230.2,507.36188650079316,0.0002342862695350983,0.0
9,1,0,1,1,1,26,29,435.9,27,435.9,400.0,0.0,19.0,257.13684210526316,0.368421052631579,1.0,18.0,248.60000000000002,0.16203703703703703,1.0,102.8,1.4,125.9,125.9,400,400,125.9,125.9,507.45394417212674,0.0002343106342826126,0.0
9,152,0,2,2,1,84,,4293.2,98,1442.9,400.0,2850.2999999999997,27.0,940.7907407407407,0.3859895248784137,1.0,0.006578947368421052,1283.2,0.0,-0.006578947368421052,1132.8,1.4,702.9,8.442105263157895,750,1300,702.9,1283.2,4570.812266744605,6.917709599210429e-05,4.313795124356002e-05
10,1,0,1,1,1,38,41,376.1,39,376.1,400.0,0.0,44.0,276.42954545454546,0.6287878787878788,1.0,27.0,249.6814814814815,0.4612139917695473,1.0,240.9,1.4,66.1,66.1,400,400,66.1,66.1,1434.0418419977325,0.0003037078497540051,0.0
11,20,0,1,1,1,14,55,6671.9,15,541.6,400.0,6130.299999999999,1.0,231.6,1.0,-1.0,0.15,513.8333333333334,0.7999999999999999,-0.15,491.8,1.4,231.6,77.075,400,400,231.6,281.9,3084.5179024364465,0.00016297816638854905,0.0003239096302934516
11,1,0,1,1,1,64,67,360.9,65,397.4,400.0,-36.5,20.0,295.46500000000003,0.3840476190476191,1.0,4.0,244.92499999999998,0.1232142857142857,1.0,220.8,1.4,87.4,50.9,400,400,87.4,50.9,1523.4661322926565,0.00029926677811986543,-7.169990306864757e-06
12,1,0,1,1,1,7,10,479.9,8,427,400.0,52.89999999999998,19.0,221.16315789473686,0.0,1.0,13.0,312.9692307692307,0.0,1.0,354.6,1.4,117.0,169.9,400,400,117,169.9,2589.0172784516967,0.00020753598621732,4.2404713797282035e-06
12,1,0,1,1,1,36,39,437.1,37,437.1,400.0,0.0,27.0,275.3037037037037,0.7037037037037037,1.0,28.0,303.0035714285714,0.3911706349206349,1.0,245.2,1.4,127.1,127.1,400,400,127.1,127.1,1014.9999352676882,0.0003058050374004561,0.0
12,1,0,1,1,1,46,49,366.2,47,366.2,400.0,0.0,32.0,261.015625,0.5546875,1.0,52.0,356.34615384615387,0.4352029914529914,1.0,369,1.4,56.2,56.2,400,400,56.2,56.2,1604.9898747325155,0.0002943850426051418,0.0
12,1,0,1,1,1,70,73,377.7,71,377.7,400.0,0.0,23.0,258.2347826086957,0.6376811594202898,1.0,31.0,280.4709677419355,0.4578643578643578,1.0,65.9,1.4,67.7,67.7,400,400,67.7,67.7,507.82204549390894,0.0002344080072923602,0.0
12,1,0,1,1,1,92,95,388.6,93,374.8,400.0,13.800000000000011,52.0,246.77307692307693,0.6881410256410256,1.0,55.0,373.1454545454545,0.41352026761117666,1.0,295,1.4,64.8,78.6,400,400,64.8,78.6,1829.252819275622,0.00027783657548241346,2.0960168552183056e-06
