Obfuscation class,avg_real_acc_rate,avg_real_accepted_rides,avg_real_earnings,std_real_earnings,avg_obf_acc_rate,avg_obf_accepted_rides,avg_obf_earnings,std_obf_earnings,rhs_util_d
1000.0,0.6888888888888888,1.375,31.026475694444443,26.82547791492785,0.6416666666666667,1.125,28.205989583333334,32.236522190274826,2.8204861111111086
