Driver ID,real_acc_rate,real_earnings,Real accepted rides,obf_acc_rate,obf_earnings,Obf accepted rides,Drivers RHS Util
2,,0,0,1.0,23.02708333333333,1,-23.02708333333333
3,,0,0,0.75,52.608333333333334,3,-52.608333333333334
5,1.0,45.58125,2,1.0,48.93125,2,-3.3500000000000014
6,1.0,51.77083333333333,2,1.0,29.035416666666666,1,22.735416666666662
7,1.0,195.26041666666666,6,,0,0,195.26041666666666
8,1.0,93.46875,4,0.0,0,0,93.46875
9,,0,0,1.0,69.94791666666666,3,-69.94791666666666
10,,0,0,1.0,30.922916666666666,1,-30.922916666666666
11,1.0,91.08541666666665,3,1.0,116.95833333333333,4,-25.872916666666683
12,1.0,59.13333333333333,3,1.0,57.702083333333334,3,1.4312499999999986
13,1.0,63.85208333333333,3,1.0,26.55833333333333,1,37.29375
14,1.0,44.02916666666667,2,0.5,33.104166666666664,1,10.925000000000004
15,1.0,73.76666666666665,3,1.0,49.06458333333333,2,24.70208333333332
16,,0,0,0.5,22.381249999999998,1,-22.381249999999998
18,1.0,85.5625,3,1.0,31.991666666666664,1,53.57083333333334
19,1.0,26.268749999999997,1,1.0,22.43125,1,3.8374999999999986
20,1.0,28.316666666666666,1,1.0,25.147916666666667,1,3.1687499999999993
22,1.0,59.12708333333333,3,1.0,15.049999999999999,1,44.077083333333334
23,1.0,126.65833333333333,4,,0,0,126.65833333333333
24,1.0,51.827083333333334,2,1.0,22.966666666666665,1,28.86041666666667
25,1.0,66.00833333333333,3,1.0,67.94583333333333,3,-1.9375
26,,0,0,1.0,29.572916666666664,1,-29.572916666666664
27,1.0,77.52499999999999,3,1.0,93.83125,4,-16.306250000000006
28,1.0,54.31666666666666,2,0.5,23.816666666666666,1,30.499999999999996
29,1.0,32.14791666666666,2,,0,0,32.14791666666666
30,,0,0,1.0,21.802083333333332,1,-21.802083333333332
31,1.0,38.74583333333333,2,1.0,75.55208333333334,4,-36.80625000000001
32,1.0,31.170833333333334,1,,0,0,31.170833333333334
33,,0,0,0.5,21.608333333333334,1,-21.608333333333334
34,1.0,38.860416666666666,2,1.0,43.18333333333333,2,-4.322916666666664
35,1.0,53.664583333333326,3,1.0,28.81041666666667,1,24.854166666666657
36,1.0,36.11875,1,1.0,37.012499999999996,1,-0.8937499999999972
37,1.0,61.229166666666664,3,0.6666666666666666,40.64583333333333,2,20.583333333333336
38,,0,0,1.0,18.95,1,-18.95
39,1.0,22.537499999999998,1,1.0,20.568749999999998,1,1.96875
40,1.0,39.33958333333333,2,1.0,39.85625,2,-0.5166666666666728
41,1.0,40.20833333333333,2,0.6666666666666666,53.25,2,-13.041666666666671
42,,0,0,1.0,33.65,1,-33.65
43,1.0,56.4875,2,1.0,25.929166666666667,1,30.55833333333333
44,,0,0,1.0,22.410416666666666,1,-22.410416666666666
46,1.0,59.425,3,1.0,41.55416666666667,2,17.87083333333333
47,,0,0,1.0,22.785416666666666,1,-22.785416666666666
