Obfuscation class,avg_real_acc_rate,avg_real_accepted_rides,avg_real_earnings,std_real_earnings,avg_obf_acc_rate,avg_obf_accepted_rides,avg_obf_earnings,std_obf_earnings,rhs_util_d
1000.0,0.75,1.2708333333333333,28.78904079861111,25.985286651124493,0.5800685425685426,1.0416666666666667,28.59782986111111,29.49025849546961,0.19121093750000284
