Driver ID,real_acc_rate,real_earnings,Real accepted rides,obf_acc_rate,obf_earnings,Obf accepted rides,Drivers RHS Util
3,1.0,30.543749999999996,1,,0,0,30.543749999999996
4,,0,0,1.0,15.829166666666666,1,-15.829166666666666
5,1.0,23.610416666666666,1,1.0,21.860416666666666,1,1.75
6,,22.268749999999997,1,,0,0,22.268749999999997
7,1.0,17.625,1,0.5,33.56666666666666,1,-15.941666666666663
8,1.0,76.82291666666666,4,1.0,48.55833333333333,2,28.264583333333327
10,1.0,64.5625,3,1.0,71.94375,3,-7.381249999999994
11,1.0,34.422916666666666,2,1.0,24.5625,1,9.860416666666666
12,1.0,39.983333333333334,2,1.0,22.797916666666666,1,17.18541666666667
13,1.0,68.31875,2,1.0,24.485416666666666,1,43.83333333333333
15,1.0,48.95,2,,0,0,48.95
16,1.0,37.44166666666666,2,1.0,33.572916666666664,2,3.8687499999999986
19,1.0,15,1,1.0,62.95625,3,-47.95625
22,1.0,25.29375,1,0.75,56.766666666666666,3,-31.472916666666666
26,,0,0,1.0,55.96875,2,-55.96875
27,1.0,33.916666666666664,2,1.0,31.129166666666666,1,2.787499999999998
28,1.0,24.78125,1,,0,0,24.78125
29,1.0,50.631249999999994,2,,0,0,50.631249999999994
30,1.0,47.6125,2,1.0,55.84375,2,-8.231250000000003
31,,0,0,1.0,46.22083333333333,2,-46.22083333333333
32,1.0,30.693749999999998,1,1.0,29.74791666666667,1,0.9458333333333293
33,1.0,19.147916666666667,1,1.0,15.0,1,4.147916666666667
34,,0,0,0.75,83.80208333333333,3,-83.80208333333333
36,1.0,25.216666666666665,1,,0,0,25.216666666666665
37,1.0,41.40416666666667,2,1.0,27.164583333333333,1,14.239583333333336
38,,0,0,1.0,22.28125,1,-22.28125
39,,0,0,1.0,25.358333333333334,1,-25.358333333333334
40,1.0,30.360416666666666,1,1.0,37.5875,2,-7.227083333333333
41,,0,0,1.0,33.949999999999996,1,-33.949999999999996
43,1.0,70.64166666666667,3,,0,0,70.64166666666667
44,1.0,24.572916666666664,1,,0,0,24.572916666666664
45,1.0,32.42916666666667,2,,0,0,32.42916666666667
46,1.0,26.61875,1,1.0,28.295833333333334,1,-1.6770833333333357
47,1.0,18.97083333333333,1,1.0,18.662499999999998,1,0.30833333333333357
