Driver ID,real_acc_rate,real_earnings,Real accepted rides,obf_acc_rate,obf_earnings,Obf accepted rides,Drivers RHS Util
0,1.0,25.535416666666666,1,1.0,28.014583333333334,1,-2.479166666666668
2,,0,0,0.2,15.0,1,-15.0
3,0.2,22.55625,1,,0,0,22.55625
5,1.0,20.325,1,,0,0,20.325
9,1.0,20.129166666666666,1,0.25,21.4,1,-1.2708333333333321
10,,0,0,1.0,26.372916666666665,1,-26.372916666666665
11,1.0,19.30833333333333,1,0.3333333333333333,39.86874999999999,2,-20.56041666666666
12,,0,0,0.5,39.62291666666667,2,-39.62291666666667
13,1.0,44.043749999999996,2,1.0,15.0,1,29.043749999999996
14,1.0,30.0,2,0.25,15.0,1,15.0
16,1.0,60.979166666666664,2,0.25,27.5625,1,33.416666666666664
17,1.0,74.2125,3,1.0,22.333333333333332,1,51.87916666666668
18,1.0,41.572916666666664,2,0.5,51.914583333333326,2,-10.341666666666661
19,1.0,42.16041666666666,2,0.2,25.006249999999998,1,17.154166666666665
22,1.0,20.114583333333332,1,,0,0,20.114583333333332
23,,0,0,0.14285714285714285,30.59583333333333,1,-30.59583333333333
24,1.0,50.7125,2,0.5,31.31041666666667,1,19.40208333333333
25,,0,0,1.0,39.577083333333334,2,-39.577083333333334
27,1.0,69.6875,3,1.0,85.30416666666667,2,-15.616666666666674
28,1.0,30,2,0.4,31.785416666666666,2,-1.7854166666666664
29,1.0,22.8375,1,,0,0,22.8375
30,1.0,15.0,1,,0,0,15.0
31,1.0,41.91041666666666,2,0.0,0,0,41.91041666666666
32,1.0,15.0,1,0.25,20.758333333333333,1,-5.758333333333333
33,0.7142857142857143,275.6479166666666,7,,0,0,275.6479166666666
34,,0,0,0.4,39.85625,2,-39.85625
35,1.0,15.620833333333334,1,0.2,30.51875,1,-14.897916666666667
37,1.0,19.941666666666666,1,1.0,21.0,1,-1.0583333333333336
38,1.0,15.0,1,0.75,82.66458333333333,3,-67.66458333333333
39,,0,0,0.5,31.99583333333333,1,-31.99583333333333
40,1.0,24.96875,1,0.0,0,0,24.96875
43,1.0,48.25,2,0.5,25.916666666666664,1,22.333333333333336
44,,0,0,1.0,23.310416666666665,1,-23.310416666666665
46,1.0,43.60625,2,1.0,54.485416666666666,2,-10.879166666666663
47,,0,0,0.14285714285714285,19.84375,1,-19.84375
