Driver ID,real_acc_rate,real_earnings,Real accepted rides,obf_acc_rate,obf_earnings,Obf accepted rides,Drivers RHS Util
1,1.0,32.31458333333333,1,,0,0,32.31458333333333
2,1.0,118.56666666666666,4,0.0,0,0,118.56666666666666
3,,0,0,0.25,22.691666666666666,1,-22.691666666666666
4,1.0,20.9375,1,0.0,0,0,20.9375
6,1.0,100.22708333333333,4,0.4,30.0,2,70.22708333333333
7,1.0,15.370833333333334,1,0.375,95.06458333333333,3,-79.69375
8,1.0,52.5875,2,0.375,72.37916666666666,3,-19.791666666666664
10,1.0,29.65208333333333,1,0.42857142857142855,68.54583333333333,3,-38.893750000000004
11,1.0,21.639583333333334,1,0.8,98.00625,4,-76.36666666666666
12,1.0,54.608333333333334,2,0.25,30.9,1,23.708333333333336
13,,0,0,0.2,20.660416666666666,1,-20.660416666666666
14,1.0,25.458333333333332,1,1.0,27.364583333333332,1,-1.90625
15,1.0,32.293749999999996,1,0.4,53.235416666666666,2,-20.94166666666667
16,1.0,79.41041666666666,3,0.08333333333333333,17.5625,1,61.84791666666666
17,1.0,94.97916666666666,5,1.0,15.0,1,79.97916666666666
18,,0,0,1.0,15.783333333333333,1,-15.783333333333333
19,1.0,26.779166666666665,1,0.2857142857142857,52.34791666666666,2,-25.568749999999998
20,,0,0,0.2,16.075,1,-16.075
21,1.0,43.77083333333333,2,0.5,75.21249999999999,3,-31.441666666666663
22,1.0,96.97916666666667,4,0.14285714285714285,15.0,1,81.97916666666667
24,1.0,15.0,1,,0,0,15.0
25,,0,0,0.25,15.0,1,-15.0
26,1.0,20.787499999999998,1,0.15384615384615385,50.318749999999994,2,-29.531249999999996
27,1.0,49.81666666666666,2,,0,0,49.81666666666666
28,1.0,52.96041666666666,2,0.6666666666666666,45.21041666666666,2,7.75
30,1.0,87.51458333333333,4,1.0,74.0375,3,13.47708333333334
31,1.0,43.537499999999994,2,0.3333333333333333,43.135416666666664,2,0.40208333333333
32,1.0,30.599999999999998,1,1.0,32.791666666666664,1,-2.1916666666666664
33,1.0,31.264583333333334,1,0.1111111111111111,29.512499999999996,1,1.7520833333333385
34,1.0,58.014583333333334,2,0.2727272727272727,93.55833333333332,3,-35.54374999999999
35,,0,0,0.3333333333333333,30.74791666666667,1,-30.74791666666667
36,1.0,21.4625,1,1.0,21.664583333333333,1,-0.20208333333333428
37,,0,0,1.0,24.170833333333334,1,-24.170833333333334
38,1.0,66.8875,3,0.0,0,0,66.8875
39,1.0,39.26875,2,1.0,56.349999999999994,2,-17.081249999999997
40,0.2857142857142857,55.56666666666666,2,0.2857142857142857,51.579166666666666,2,3.987499999999997
42,0.0,0,0,1.0,33.49166666666666,1,-33.49166666666666
43,1.0,44.78333333333333,2,0.3333333333333333,57.40208333333333,2,-12.618749999999999
44,1.0,82.01666666666667,5,0.5714285714285714,67.02708333333334,4,14.989583333333329
45,,29.235416666666666,1,0.0,0,0,29.235416666666666
47,1.0,18.145833333333332,1,1.0,35.98125,2,-17.83541666666667
