Driver ID,real_acc_rate,real_earnings,Real accepted rides,obf_acc_rate,obf_earnings,Obf accepted rides,Drivers RHS Util
0,1.0,38.60208333333333,2,,0,0,38.60208333333333
3,1.0,60.68958333333333,2,1.0,62.01041666666666,2,-1.3208333333333258
4,1.0,30.25208333333333,1,0.6666666666666666,45.82291666666667,2,-15.57083333333334
5,1.0,31.047916666666666,1,1.0,49.922916666666666,2,-18.875
6,1.0,30.0,2,0.5,16.339583333333334,1,13.660416666666666
7,1.0,19.116666666666667,1,1.0,32.65833333333333,2,-13.541666666666664
8,1.0,36.175,2,0.6,67.76249999999999,3,-31.58749999999999
11,1.0,15.0,1,1.0,18.910416666666666,1,-3.9104166666666664
12,1.0,15.6625,1,0.3333333333333333,50.89583333333333,2,-35.23333333333333
13,0.6666666666666666,53.77916666666667,2,0.6666666666666666,53.73125,2,0.04791666666666572
14,0.3333333333333333,24.52708333333333,1,0.3333333333333333,43.37916666666666,2,-18.852083333333333
17,1.0,78.22083333333333,3,0.4,47.670833333333334,2,30.549999999999997
18,,0,0,0.4,40.78541666666666,2,-40.78541666666666
19,1.0,22.022916666666667,1,1.0,25.8375,1,-3.8145833333333314
21,0.5,15.0,1,0.07692307692307693,26.87083333333333,1,-11.87083333333333
22,0.25,15.422916666666666,1,0.0,0,0,15.422916666666666
23,1.0,27.479166666666664,1,1.0,25.966666666666665,1,1.5124999999999993
24,1.0,46.014583333333334,2,0.2222222222222222,39.91875,2,6.095833333333331
25,0.4,38.3,2,1.0,51.131249999999994,2,-12.831249999999997
27,1.0,20.849999999999998,1,1.0,17.589583333333334,1,3.2604166666666643
28,1.0,72.84166666666667,4,1.0,54.420833333333334,3,18.420833333333334
29,1.0,15,1,1.0,42.95,2,-27.950000000000003
30,1.0,17.87708333333333,1,,0,0,17.87708333333333
32,1.0,35.56666666666666,2,0.0,0,0,35.56666666666666
34,1.0,58.920833333333334,2,1.0,75.28958333333333,2,-16.36874999999999
35,1.0,91.87083333333334,3,0.5,30.12083333333333,1,61.75000000000001
36,,0,0,1.0,16.741666666666667,1,-16.741666666666667
37,1.0,27.491666666666667,1,,0,0,27.491666666666667
38,1.0,78.51875,3,0.5,37.854166666666664,2,40.66458333333333
39,,0,0,0.2,32.8625,1,-32.8625
40,1.0,38.05208333333333,2,1.0,17.691666666666666,1,20.360416666666662
41,1.0,37.23125,2,1.0,20.135416666666664,1,17.09583333333334
42,1.0,43.16041666666666,2,1.0,27.55833333333333,1,15.602083333333333
43,0.125,50.55416666666666,2,,0,0,50.55416666666666
45,,0,0,0.3333333333333333,29.864583333333332,1,-29.864583333333332
46,1.0,48.46875,2,1.0,75.16874999999999,3,-26.69999999999999
47,1.0,46.34166666666667,2,,0,0,46.34166666666667
