Obfuscation class,avg_real_acc_rate,avg_real_accepted_rides,avg_real_earnings,std_real_earnings,avg_obf_acc_rate,avg_obf_accepted_rides,avg_obf_earnings,std_obf_earnings,rhs_util_d
500.0,0.5312500000000001,0.9791666666666666,24.822677951388883,35.49713387664771,0.25870610870610866,0.7916666666666666,19.244965277777776,22.24916817847829,5.5777126736111065
