Obfuscation class,avg_real_acc_rate,avg_real_accepted_rides,avg_real_earnings,std_real_earnings,avg_obf_acc_rate,avg_obf_accepted_rides,avg_obf_earnings,std_obf_earnings,rhs_util_d
1000.0,0.701388888888889,1.3958333333333333,35.33355034722222,33.72443212408385,0.6458333333333334,1.125,29.16106770833333,33.41806294911515,6.172482638888891
