Driver ID,real_acc_rate,real_earnings,Real accepted rides,obf_acc_rate,obf_earnings,Obf accepted rides,Drivers RHS Util
0,1.0,59.22291666666666,3,0.0,0,0,59.22291666666666
1,1.0,52.5,3,,0,0,52.5
3,,0,0,1.0,61.891666666666666,2,-61.891666666666666
4,1.0,60.4,3,1.0,71.05833333333334,3,-10.658333333333339
5,1.0,37.322916666666664,2,1.0,29.12708333333333,1,8.195833333333333
6,1.0,17.23125,1,1.0,18.28125,1,-1.0500000000000007
7,1.0,30.954166666666666,1,1.0,22.491666666666667,1,8.462499999999999
8,1.0,24.102083333333333,1,1.0,106.68333333333332,3,-82.58124999999998
9,1.0,71.87083333333334,3,,0,0,71.87083333333334
10,1.0,44.59791666666666,2,1.0,48.375,2,-3.777083333333337
11,1.0,16.304166666666667,1,1.0,15.0,1,1.3041666666666671
12,,0,0,1.0,53.87708333333333,2,-53.87708333333333
13,1.0,28.72083333333333,1,1.0,45.881249999999994,2,-17.160416666666663
14,1.0,40.974999999999994,2,1.0,22.9,1,18.074999999999996
15,1.0,30.27916666666667,1,1.0,22.760416666666664,1,7.518750000000004
16,1.0,25.541666666666664,1,,0,0,25.541666666666664
17,1.0,25.983333333333334,1,,0,0,25.983333333333334
18,1.0,62.0,2,1.0,74.74583333333334,3,-12.745833333333337
21,1.0,69.51249999999999,3,1.0,46.20208333333333,2,23.31041666666666
22,1.0,19.2,1,0.4,43.71666666666667,2,-24.51666666666667
23,1.0,72.19375,3,1.0,25.320833333333333,1,46.87291666666666
24,1.0,31.260416666666664,1,,0,0,31.260416666666664
25,,0,0,1.0,19.46458333333333,1,-19.46458333333333
26,1.0,32.37916666666666,1,1.0,73.79166666666666,2,-41.412499999999994
27,1.0,22.73125,1,1.0,28.65,1,-5.918749999999999
28,1.0,24.414583333333333,1,1.0,23.827083333333334,1,0.5874999999999986
29,1.0,80.04374999999999,3,1.0,15.0,1,65.04374999999999
30,,0,0,1.0,79.59374999999999,3,-79.59374999999999
31,1.0,56.38333333333333,3,,0,0,56.38333333333333
32,,0,0,0.1111111111111111,19.36875,1,-19.36875
33,1.0,39.00208333333333,2,1.0,16.308333333333334,1,22.693749999999998
34,1.0,66.38333333333333,3,1.0,102.58333333333333,4,-36.2
35,1.0,53.87708333333333,2,0.5,27.639583333333334,1,26.237499999999997
36,,0,0,1.0,16.897916666666667,1,-16.897916666666667
37,1.0,85.07708333333333,4,1.0,31.175,1,53.90208333333334
38,1.0,102.30416666666667,4,1.0,17.47083333333333,1,84.83333333333334
39,,0,0,1.0,21.883333333333333,1,-21.883333333333333
40,1.0,17.204166666666666,1,1.0,62.025,2,-44.82083333333333
41,1.0,46.349999999999994,2,1.0,29.387499999999996,1,16.9625
42,,0,0,1.0,31.960416666666664,1,-31.960416666666664
43,,0,0,1.0,15.0,1,-15.0
44,,0,0,0.1111111111111111,28.418749999999996,1,-28.418749999999996
45,,0,0,1.0,31.83125,1,-31.83125
46,1.0,58.12083333333333,3,1.0,26.164583333333333,1,31.956249999999997
47,,0,0,1.0,35.66041666666666,1,-35.66041666666666
