Driver ID,real_acc_rate,real_earnings,Real accepted rides,obf_acc_rate,obf_earnings,Obf accepted rides,Drivers RHS Util
1,,60.63125,3,,0,0,60.63125
2,1.0,43.25,2,1.0,38.85625,2,4.393749999999997
3,1.0,52.86458333333333,2,,0,0,52.86458333333333
4,,0,0,0.6666666666666666,50.87916666666666,2,-50.87916666666666
5,1.0,100.6,4,1.0,29.879166666666666,1,70.72083333333333
6,,0,0,0.6666666666666666,55.510416666666664,2,-55.510416666666664
7,1.0,24.25,1,,0,0,24.25
8,1.0,60.06510416666666,2,1.0,27.8,1,32.26510416666666
9,,0,0,1.0,22.456249999999997,1,-22.456249999999997
10,1.0,17.416666666666664,1,1.0,31.74791666666667,1,-14.331250000000004
11,1.0,20.68125,1,1.0,26.25,1,-5.568750000000001
12,1.0,51.670833333333334,2,1.0,51.5,2,0.17083333333333428
13,1.0,55.89375,2,1.0,78.99583333333334,2,-23.10208333333334
14,1.0,20.841666666666665,1,,0,0,20.841666666666665
15,1.0,18.549999999999997,1,1.0,22.154166666666665,1,-3.604166666666668
16,1.0,71.62916666666666,3,0.5,25.966666666666665,1,45.662499999999994
17,1.0,19.162499999999998,1,1.0,15,1,4.162499999999998
18,,0,0,0.14285714285714285,58.41875,1,-58.41875
19,1.0,87.98541666666667,4,1.0,20.516666666666666,1,67.46875
20,1.0,18.4625,1,1.0,30.477083333333333,1,-12.014583333333334
21,1.0,26.633333333333333,1,1.0,57.164583333333326,2,-30.531249999999993
22,1.0,34.234375,1,1.0,28.791666666666664,1,5.442708333333336
23,1.0,49.06458333333333,2,1.0,27.785416666666666,1,21.279166666666665
24,1.0,85.87916666666666,3,1.0,83.71875,3,2.160416666666663
25,1.0,22.795833333333334,1,1.0,83.69375,2,-60.89791666666666
27,1.0,23.768749999999997,1,1.0,95.43333333333334,3,-71.66458333333334
28,1.0,25.208333333333332,1,,0,0,25.208333333333332
29,1.0,52.454166666666666,2,,0,0,52.454166666666666
30,1.0,24.125,1,1.0,15.0,1,9.125
31,1.0,60.64791666666666,3,1.0,21.052083333333332,1,39.59583333333333
32,1.0,81.84583333333333,3,1.0,31.15625,1,50.68958333333333
33,1.0,15,1,1.0,19.422916666666666,1,-4.422916666666666
34,1.0,29.385416666666664,1,,0,0,29.385416666666664
36,1.0,16.279166666666665,1,1.0,30.0,2,-13.720833333333335
37,1.0,25.0,1,,0,0,25.0
38,1.0,97.2,5,1.0,76.97708333333333,4,20.222916666666677
39,1.0,16.12708333333333,1,1.0,40.36458333333333,2,-24.237499999999997
41,1.0,15.0,1,,0,0,15.0
43,1.0,51.18333333333334,2,1.0,15.0,1,36.18333333333334
46,1.0,126.66874999999999,2,1.0,48.78125,2,77.88749999999999
