Rider ID,obfuscated_trials,obfuscated_extras,real_trials,obf_ride_complete,real_ride_complete,ride_request_time,obf_time_to_accept,obf_loc time to start ride,real_time_to_accept,real_loc time to start ride,generic_util,RHS_util,real_loc num drivers,real_loc avg_driver_dist,real_acc_rate,real_loc surge,obf_loc num drivers,obf_loc avg_driver_dist,obf_acc_rate,obf_loc surge,obf-real ETA,Privacy Level,Avg min real ETA,Avg min obf ETA,Real accept eta_tolerance,Obf accept eta_tolerance,Real accept_eta,Obf accept_eta,Euclidean QL,Expected Gen QL,Expected Tai QL
2,1,0,1,1,1,37,40,505.5,38,504.8,1000.0,0.6999999999999886,7.0,257.95714285714286,0.14285714285714285,1.0,2.0,225.15,0.0,1.0,385.1,1.4,194.8,195.5,400,400,194.8,195.5,3090.3743699954193,0.00012368562478858207,2.8016002912985065e-08
3,4,6,1,1,1,63,78,1761.3,64,561.1,1000.0,1200.1999999999998,5.0,309.71999999999997,0.2,1.0,2.0,460.3500000000001,0.0,1.0,475.3,1.4,251.1,431.3,600,450,251.1,431.3,3748.0200225929675,0.00012022909243605076,3.850004959202932e-05
8,1,0,1,1,1,51,54,531.2,52,531.2,1000.0,0.0,7.0,268.65714285714284,0.14285714285714285,1.0,5.0,294.26,0.0,1.0,176.4,1.4,221.2,221.2,400,400,221.2,221.2,1122.124871419821,8.708949159410554e-05,0.0
11,1,0,1,1,1,44,47,554.5,45,442.9,1000.0,111.60000000000002,5.0,242.35999999999999,0.2,1.0,2.0,248.5,0.0,1.0,241.5,1.4,132.9,244.5,400,400,132.9,244.5,1075.410643097561,8.478619693666084e-05,8.798629285346349e-06
13,4,10,4,1,1,58,82,1821.3,68,1701.3,1000.0,120.0,1.0,401.3,0.5208333333333333,-1.0,4.0,570.45,0.0,1.0,435.5,1.4,401.3,401.3,450,450,401.3,401.3,3048.652267756943,0.00012374076421438403,4.870641320025393e-06
17,9,83,1,1,1,57,129,4072.9,58,475.9,1000.0,3597.0,4.0,292.35,0.25,1.0,10.333333333333334,763.5354838709676,0.12437648969907025,1.0,690,1.4,165.9,620.3,400,700,165.9,672.9,4345.158617332013,0.00011401306248655243,9.438205181470203e-05
21,1,0,1,1,1,67,70,516.4,68,489.6,1000.0,26.799999999999955,8.0,252.5125,0.25,1.0,7.0,447.7714285714286,0.0,1.0,365,1.4,179.6,206.4,400,400,179.6,206.4,3306.6019105806845,0.00012305326472768338,9.973463948439943e-07
24,4,3,1,1,1,0,12,1721,1,388.7,1000.0,1332.3,4.0,209.5,0.0,1.0,1.0,421.0,0.0,1.0,520.2,1.4,78.7,421.0,400,450,78.7,421,2967.667842154508,0.0001237810859315471,5.5570080466577423e-05
28,1,0,1,1,1,61,64,659.7,62,426.7,1000.0,233.00000000000006,6.0,201.36666666666665,0.0,1.0,8.0,486.84999999999997,0.0,1.0,621.5,1.4,116.7,230.3,400,400,116.7,349.7,2984.854997884567,0.00012378006622595314,9.662363984544365e-06
31,116,1,1,2,1,49,,3048.3,50,525.5,1000.0,2522.8,6.0,273.3666666666667,0.16666666666666666,1.0,0.034482758620689655,954.2750000000001,0.08333333333333333,-0.017241379310344827,936.7,1.4,215.5,32.90603448275862,400,800,215.5,768.3,7684.10869236718,6.555838709837775e-05,2.1523732366783694e-05
