Driver ID,real_acc_rate,real_earnings,Real accepted rides,obf_acc_rate,obf_earnings,Obf accepted rides,Drivers RHS Util
0,1.0,25.489583333333332,1,0.0,0,0,25.489583333333332
2,1.0,18.079166666666666,1,1.0,20.075,1,-1.9958333333333336
5,,0,0,0.06666666666666667,27.393749999999997,1,-27.393749999999997
6,1.0,23.629166666666666,1,0.0,0,0,23.629166666666666
7,1.0,29.90416666666667,1,1.0,16.579166666666666,1,13.325000000000003
9,1.0,20.416666666666664,1,,0,0,20.416666666666664
10,1.0,15.0,1,,0,0,15.0
12,1.0,44.08125,2,0.1111111111111111,18.597916666666666,1,25.48333333333333
14,1.0,24.185416666666665,1,0.0,0,0,24.185416666666665
16,,0,0,0.25,33.375,1,-33.375
17,,0,0,0.14285714285714285,26.552083333333332,1,-26.552083333333332
18,1.0,25.881249999999998,1,,0,0,25.881249999999998
19,1.0,22.831249999999997,1,,0,0,22.831249999999997
20,0.4,36.72083333333333,2,0.25,16.87708333333333,1,19.84375
22,1.0,24.397916666666667,1,0.0,0,0,24.397916666666667
23,1.0,28.762499999999996,1,0.07692307692307693,27.129166666666666,1,1.6333333333333293
24,,0,0,0.125,24.635416666666664,1,-24.635416666666664
25,1.0,26.279166666666665,1,1.0,30.262499999999996,1,-3.9833333333333307
28,1.0,49.8,2,1.0,28.62291666666667,1,21.17708333333333
30,,0,0,0.25,20.622916666666665,1,-20.622916666666665
33,,0,0,0.25,22.035416666666666,1,-22.035416666666666
34,,0,0,0.125,30.691666666666666,1,-30.691666666666666
35,,0,0,1.0,25.62083333333333,1,-25.62083333333333
37,,0,0,0.1111111111111111,28.660416666666666,1,-28.660416666666666
38,,0,0,0.16666666666666666,31.514583333333334,1,-31.514583333333334
39,1.0,20.943749999999998,1,,0,0,20.943749999999998
43,1.0,21.18958333333333,1,0.25,22.775,1,-1.5854166666666671
44,,0,0,1.0,27.327083333333334,1,-27.327083333333334
46,1.0,35.09166666666667,1,0.0,0,0,35.09166666666667
47,,0,0,0.1111111111111111,27.416666666666664,1,-27.416666666666664
