Obfuscation class,avg_real_acc_rate,avg_real_accepted_rides,avg_real_earnings,std_real_earnings,avg_obf_acc_rate,avg_obf_accepted_rides,avg_obf_earnings,std_obf_earnings,rhs_util_d
1000.0,0.1875,0.22916666666666666,4.644965277777778,10.101549702568922,0.04146765543824368,0.20833333333333334,4.996223958333334,10.81068515711686,-0.3512586805555564
