Obfuscation class,avg_real_acc_rate,avg_real_accepted_rides,avg_real_earnings,std_real_earnings,avg_obf_acc_rate,avg_obf_accepted_rides,avg_obf_earnings,std_obf_earnings,rhs_util_d
500.0,0.5416666666666666,0.9583333333333334,21.225824652777778,25.913401918800197,0.15357360504419326,0.875,21.865321180555554,23.046972616277824,-0.6394965277777764
