Rider ID,obfuscated_trials,obfuscated_extras,real_trials,obf_ride_complete,real_ride_complete,ride_request_time,obf_time_to_accept,obf_loc time to start ride,real_time_to_accept,real_loc time to start ride,generic_util,RHS_util,real_loc num drivers,real_loc avg_driver_dist,real_acc_rate,real_loc surge,obf_loc num drivers,obf_loc avg_driver_dist,obf_acc_rate,obf_loc surge,obf-real ETA,Privacy Level,Avg min real ETA,Avg min obf ETA,Real accept eta_tolerance,Obf accept eta_tolerance,Real accept_eta,Obf accept_eta,Euclidean QL,Expected Gen QL,Expected Tai QL
0,1,0,138,2,2,88,,3092.6,,2982.7,500.0,109.90000000000009,0.021739130434782608,306.06666666666666,0.6666666666666666,-0.007246376811594203,3.0,640.3333333333334,0.0,-1.0,676.3,1.4,1.903623188405797,372.6,600,400,262.7,372.6,3988.3328943676315,0.00012334892214599703,3.398925541794439e-06
3,1,0,1,1,1,59,62,546.5,60,546.5,500.0,0.0,5.0,301.23999999999995,0.2,1.0,6.0,338.0333333333333,0.5,1.0,127.6,1.4,236.5,236.5,400,400,236.5,236.5,974.5039466193591,0.0002290537301858556,0.0
7,1,0,1,1,1,52,55,682,53,421.8,500.0,260.2,8.0,223.97499999999997,0.25,1.0,6.0,454.3166666666666,0.08333333333333333,1.0,515.9,1.4,111.8,372.0,400,600,111.8,372,3158.2840169304804,0.0001707583559853429,1.4068185124961874e-05
19,1,0,1,1,1,61,64,436.2,62,436.2,500.0,0.0,4.0,233.82500000000002,0.25,1.0,10.0,339.77,0.3026923076923077,1.0,280.1,1.4,126.2,126.2,400,400,126.2,126.2,1803.0442376167853,0.00024266895407385253,0.0
20,1,0,1,1,1,74,77,313.2,75,313.2,500.0,0.0,11.0,203.9090909090909,0.5454545454545454,1.0,8.0,323.45,0.5874999999999999,1.0,288.5,1.4,3.2,3.2,400,400,3.2,3.2,1753.380583555486,0.00024400489197429074,0.0
21,1,0,1,1,1,54,57,410.5,55,410.5,500.0,0.0,9.0,260.91111111111115,0.2222222222222222,1.0,6.0,278.01666666666665,0.16666666666666666,1.0,297.9,1.4,100.5,100.5,400,400,100.5,100.5,1972.55961758347,0.00023686237250061413,0.0
21,1,0,1,1,1,62,65,700.6,63,310,500.0,390.6,11.0,251.1090909090909,0.5454545454545454,1.0,5.0,545.5600000000001,0.32857142857142857,1.0,671.1,1.4,0.0,390.6,400,400,0,390.6,4387.659311200046,0.00010372209668072043,9.233590871577645e-06
23,1,0,1,1,1,51,54,420.6,52,420.6,500.0,0.0,5.0,237.85999999999999,0.4,1.0,4.0,223.89999999999998,0.0,1.0,268.9,1.4,110.6,110.6,400,400,110.6,110.6,989.3031973704102,0.00023022792974741619,0.0
26,1,0,154,2,2,56,,3574.8,,3629,500.0,-54.19999999999982,0.01948051948051948,583.9666666666667,0.6666666666666666,-0.006493506493506494,2.0,551.8,0.0,-1.0,495.5,1.4,3.693506493506493,534.8,600,600,589,534.8,3125.873073063517,0.00017273264246360652,-2.9950381869958947e-06
27,1,0,1,1,1,44,47,525,45,489.6,500.0,35.39999999999998,5.0,303.66,0.6,1.0,6.0,297.43333333333334,0.0,1.0,193.4,1.4,179.6,179.6,400,400,179.6,215,556.8893360981066,0.00017336965042766335,1.1020655680248256e-05
