count,Obfuscation class,Number of rides,Incomplete Obf Rides,Incomplete Real Rides,Obfuscated location avg time to start ride,Obfuscated location avg num of trials,Real location avg time to start ride,Real location avg num of trials,avg rhs util,avg diff trials,StD RHS util,Avg Obf-Real ETA,Privacy level,ST Deviation real-obf distance,Avg Euclidean QL,Std Euclidean QL,Avg Exp Euclidean QL,Std Exp Euclidean QL,Avg Exp Tailored QL,Std Exp Tailored QL
0,1000.0,57,16,5,1287.4877192982456,24.24561403508772,685.5035087719297,11.280701754385966,601.9842105263159,12.964912280701753,897.4739954771447,475.5438596491228,1.4,195.391932726448,3301.832334897414,1905.8991361510919,0.0001045406503232916,2.3984514422629226e-05,2.0434466285058648e-05,4.2043418695242394e-05
1,1000.0,58,12,2,1250.6465517241377,22.224137931034484,538.8913793103449,4.913793103448276,711.7551724137928,17.310344827586206,910.5098077777377,577.0827586206897,1.4,256.962575524095,4048.913801364359,2340.521800211793,0.00010057267113826107,2.5257854701193195e-05,1.8398990185148294e-05,3.360042301498001e-05
2,1000.0,56,15,0,1370.983928571429,32.75,520.0732142857144,1.1607142857142858,850.9107142857147,31.589285714285715,1085.7577802554326,551.3071428571428,1.4,238.37441127138538,3881.9985760180393,2130.861832471803,0.00010270972590896495,2.432020066748841e-05,2.55668664588353e-05,4.222276167441393e-05
3,1000.0,52,10,2,1152.4153846153845,18.28846153846154,562.7884615384615,5.538461538461538,589.6269230769229,12.750000000000002,722.3397794441724,579.7442307692307,1.4,276.02186466729097,4084.4166750901204,2437.441249099512,9.925459766190289e-05,2.6561197434028472e-05,1.5725623055763652e-05,2.6644270354503915e-05
4,1000.0,51,7,2,1084.0313725490196,12.901960784313726,562.2431372549019,5.490196078431373,521.7882352941177,7.411764705882353,684.2588294965178,589.7843137254902,1.4,243.46061756054183,4180.87493879871,2078.706116520879,0.0001038930499275586,1.9372832553383886e-05,1.2142178773516874e-05,1.898147411477501e-05
