Driver ID,real_acc_rate,real_earnings,Real accepted rides,obf_acc_rate,obf_earnings,Obf accepted rides,Drivers RHS Util
1,,0,0,1.0,28.21875,1,-28.21875
2,1.0,61.604166666666664,2,1.0,20.375,1,41.229166666666664
3,1.0,31.266666666666666,1,,0,0,31.266666666666666
4,1.0,27.193749999999998,1,,0,0,27.193749999999998
5,1.0,45.14791666666667,2,,0,0,45.14791666666667
6,,0,0,1.0,23.772916666666667,1,-23.772916666666667
9,,0,0,1.0,23.506249999999998,1,-23.506249999999998
10,1.0,85.28333333333333,3,1.0,29.366666666666664,1,55.91666666666667
11,1.0,58.275,3,1.0,42.193749999999994,2,16.081250000000004
12,1.0,104.0,3,1.0,25.333333333333332,1,78.66666666666667
13,1.0,55.93541666666667,2,1.0,24.03333333333333,1,31.902083333333337
14,1.0,42.35208333333333,2,1.0,15.0,1,27.352083333333333
15,1.0,15.0,1,,0,0,15.0
16,,0,0,1.0,55.125,2,-55.125
17,,30.2125,1,0.5,34.983333333333334,1,-4.770833333333336
18,1.0,20.96875,1,,0,0,20.96875
19,1.0,44.37916666666666,2,,0,0,44.37916666666666
20,1.0,40.87916666666666,2,1.0,78.57916666666665,3,-37.69999999999999
21,1.0,22.18125,1,,0,0,22.18125
22,1.0,15,1,1.0,68.94375,2,-53.943749999999994
23,,0,0,1.0,42.610416666666666,2,-42.610416666666666
24,1.0,32.293749999999996,1,1.0,29.547916666666666,1,2.74583333333333
25,1.0,20.629166666666666,1,,0,0,20.629166666666666
26,1.0,23.25208333333333,1,1.0,52.825,2,-29.57291666666667
27,1.0,87.35416666666667,4,0.5,23.545833333333334,1,63.80833333333334
29,,0,0,1.0,54.131249999999994,2,-54.131249999999994
30,1.0,31.135416666666664,1,1.0,31.918749999999996,1,-0.7833333333333314
31,1.0,15.0,1,1.0,28.472916666666666,1,-13.472916666666666
32,1.0,21.43333333333333,1,1.0,48.23958333333333,2,-26.80625
33,1.0,33.912499999999994,2,1.0,46.7375,2,-12.825000000000003
34,1.0,58.62083333333334,2,1.0,37.99166666666666,1,20.629166666666677
35,1.0,28.349999999999998,1,,0,0,28.349999999999998
36,1.0,21.977083333333333,1,1.0,22.58958333333333,1,-0.6124999999999972
37,1.0,30.0,2,1.0,54.425,3,-24.424999999999997
40,,0,0,1.0,31.606249999999996,1,-31.606249999999996
42,,0,0,1.0,52.475,2,-52.475
43,1.0,18.758333333333333,1,1.0,71.26666666666667,3,-52.50833333333333
44,1.0,26.59583333333333,1,,0,0,26.59583333333333
45,1.0,45.3,2,1.0,26.2625,1,19.037499999999998
46,1.0,22.722916666666666,1,,0,0,22.722916666666666
