Driver ID,real_acc_rate,real_earnings,Real accepted rides,obf_acc_rate,obf_earnings,Obf accepted rides,Drivers RHS Util
0,1.0,25.956249999999997,1,,0,0,25.956249999999997
1,1.0,29.366666666666664,1,,0,0,29.366666666666664
2,1.0,75.49166666666666,3,1.0,75.06875,3,0.4229166666666657
3,,0,0,1.0,19.829166666666666,1,-19.829166666666666
4,,0,0,1.0,30.03125,2,-30.03125
5,1.0,39.24375,2,1.0,30.516666666666666,1,8.727083333333333
7,1.0,17.172916666666666,1,1.0,46.68333333333334,2,-29.51041666666667
10,1.0,78.48333333333332,3,1.0,29.410416666666666,1,49.07291666666666
11,1.0,48.547916666666666,2,,0,0,48.547916666666666
13,1.0,31.631249999999998,1,1.0,109.73541666666665,4,-78.10416666666666
14,1.0,26.362499999999997,1,1.0,25.49583333333333,1,0.8666666666666671
15,1.0,41.23125,2,,0,0,41.23125
16,1.0,15.0,1,,0,0,15.0
18,1.0,45.53333333333333,2,,0,0,45.53333333333333
19,1.0,40.93333333333333,2,1.0,38.572916666666664,2,2.3604166666666657
20,,0,0,1.0,48.74166666666666,2,-48.74166666666666
21,1.0,39.06458333333333,2,1.0,33.74375,2,5.320833333333333
22,,0,0,1.0,24.631249999999998,1,-24.631249999999998
23,,0,0,1.0,26.52708333333333,1,-26.52708333333333
24,1.0,40.3,2,0.0,0,0,40.3
25,1.0,53.827083333333334,2,1.0,30.035416666666666,1,23.791666666666668
26,1.0,20.143749999999997,1,,0,0,20.143749999999997
32,1.0,140.19374999999997,5,1.0,25.233333333333334,1,114.96041666666663
33,1.0,51.27916666666666,2,1.0,32.889583333333334,1,18.389583333333327
34,1.0,31.875,2,1.0,47.56458333333333,2,-15.689583333333331
35,1.0,24.75208333333333,1,1.0,22.16875,1,2.583333333333332
36,1.0,61.20625,2,1.0,29.59583333333333,1,31.610416666666666
37,1.0,24.304166666666667,1,,0,0,24.304166666666667
38,,0,0,0.6666666666666666,119.89791666666666,4,-119.89791666666666
39,,0,0,1.0,21.641666666666666,1,-21.641666666666666
40,1.0,32.32083333333333,1,1.0,15.0,1,17.320833333333333
42,1.0,15.0,1,,0,0,15.0
43,1.0,54.48125,3,1.0,29.645833333333332,1,24.83541666666667
44,1.0,40.06458333333333,2,,0,0,40.06458333333333
45,1.0,41.25416666666666,2,1.0,76.08541666666666,3,-34.83125
46,1.0,77.37708333333333,3,1.0,60.449999999999996,1,16.927083333333336
47,1.0,78.97708333333333,2,,0,0,78.97708333333333
