Obfuscation class,avg_real_acc_rate,avg_real_accepted_rides,avg_real_earnings,std_real_earnings,avg_obf_acc_rate,avg_obf_accepted_rides,avg_obf_earnings,std_obf_earnings,rhs_util_d
1000.0,0.6458333333333334,1.0625,25.354470486111108,25.302759160376862,0.5833333333333334,0.9166666666666666,23.418272569444444,22.8329774128899,1.9361979166666643
