Driver ID,real_acc_rate,real_earnings,Real accepted rides,obf_acc_rate,obf_earnings,Obf accepted rides,Drivers RHS Util
0,1.0,15.0,1,0.0,0,0,15.0
1,,43.675,2,0.0,0,0,43.675
2,1.0,15.0,1,0.125,20.854166666666664,1,-5.854166666666664
3,,0,0,1.0,20.285416666666666,1,-20.285416666666666
4,1.0,47.42916666666666,2,0.14285714285714285,21.966666666666665,1,25.462499999999995
5,,0,0,0.42857142857142855,96.15625,3,-96.15625
6,1.0,31.77708333333333,1,1.0,20.452083333333334,1,11.324999999999996
8,1.0,32.077083333333334,2,1.0,25.204166666666666,1,6.872916666666669
9,,0,0,0.09090909090909091,21.34583333333333,1,-21.34583333333333
10,1.0,24.952083333333334,1,,0,0,24.952083333333334
12,1.0,25.864583333333332,1,,0,0,25.864583333333332
17,1.0,25.754166666666666,1,0.25,46.74583333333333,2,-20.991666666666664
19,,0,0,1.0,28.4875,1,-28.4875
21,1.0,51.9375,2,0.5,94.4125,2,-42.474999999999994
23,1.0,135.33333333333331,5,1.0,21.677083333333332,1,113.65624999999999
24,1.0,74.39166666666665,3,0.16666666666666666,15.0,1,59.39166666666665
25,1.0,40.947916666666664,2,1.0,74.05208333333333,3,-33.104166666666664
26,1.0,21.660416666666666,1,0.038461538461538464,25.927083333333332,1,-4.266666666666666
27,1.0,106.82083333333333,4,0.5714285714285714,96.49791666666667,4,10.322916666666657
28,1.0,81.66666666666666,3,0.0,0,0,81.66666666666666
29,1.0,51.89999999999999,3,,0,0,51.89999999999999
30,1.0,35.891666666666666,2,0.07407407407407407,40.079166666666666,2,-4.1875
31,1.0,15.13125,1,,0,0,15.13125
32,1.0,25.641666666666666,1,0.0,0,0,25.641666666666666
33,1.0,46.422916666666666,2,0.5,23.875,1,22.547916666666666
34,1.0,20.360416666666666,1,0.058823529411764705,23.135416666666664,1,-2.7749999999999986
36,1.0,93.76458333333333,4,0.3076923076923077,98.61666666666666,4,-4.852083333333326
37,1.0,43.90625,2,,0,0,43.90625
38,1.0,16.3875,1,0.3333333333333333,25.422916666666666,1,-9.035416666666666
40,,0,0,1.0,130.02291666666667,2,-130.02291666666667
41,1.0,24.133333333333333,1,,0,0,24.133333333333333
43,1.0,27.131249999999998,1,0.05555555555555555,18.61875,1,8.5125
44,,0,0,0.1875,88.76249999999999,3,-88.76249999999999
46,1.0,28.381249999999998,1,,0,0,28.381249999999998
47,1.0,58.766666666666666,3,1.0,21.227083333333333,1,37.53958333333333
