count,Obfuscation class,Number of rides,Incomplete Obf Rides,Incomplete Real Rides,Obfuscated location avg time to start ride,Obfuscated location avg num of trials,Real location avg time to start ride,Real location avg num of trials,avg rhs util,avg diff trials,StD RHS util,Avg Obf-Real ETA,Privacy level,ST Deviation real-obf distance,Avg Euclidean QL,Std Euclidean QL,Avg Exp Euclidean QL,Std Exp Euclidean QL,Avg Exp Tailored QL,Std Exp Tailored QL
0,1000.0,1,0,0,6995.4,17.0,396.5,1.0,6598.9,16.0,0.0,1177.9,1.4,0.0,9127.140830821258,0.0,4.7918372672349704e-05,0.0,3.46448636313105e-05,0.0
1,1000.0,54,16,5,2221.448148148148,27.444444444444443,699.7277777777779,11.814814814814815,1521.7203703703701,15.629629629629628,1454.3980765098042,564.6851851851852,1.4,266.86288781251017,3861.8733520068627,2252.862416724966,0.00010245071578744922,2.620681895345619e-05,3.976086042914274e-05,4.1700872356946395e-05
2,1000.0,6,0,0,1892.3333333333333,4.5,476.2333333333333,1.0,1416.1,3.5,2381.501888864812,577.1166666666667,1.4,449.55184134374935,3242.1822710592064,3391.2275670000886,8.893299793318896e-05,3.449825876014334e-05,2.6558322405228243e-05,4.1407856822914463e-05
3,1000.0,54,14,2,2269.97037037037,30.72222222222222,600.7148148148146,5.814814814814815,1669.2555555555552,24.907407407407405,2043.7633650863631,579.9351851851851,1.4,300.6962224678707,4072.6340760292096,2628.06966153275,9.680281341413864e-05,2.6657627237504394e-05,4.2373995470204e-05,5.47073705552241e-05
4,1000.0,57,10,1,2422.0175438596493,22.56140350877193,691.178947368421,3.543859649122807,1730.8385964912284,19.017543859649123,2310.006044022957,599.2631578947369,1.4,279.2547247124715,4217.7250540899295,2372.583396786136,9.772894528832549e-05,2.6018748386635877e-05,3.7886584438547114e-05,6.338030947933297e-05
