Obfuscation class,avg_real_acc_rate,avg_real_accepted_rides,avg_real_earnings,std_real_earnings,avg_obf_acc_rate,avg_obf_accepted_rides,avg_obf_earnings,std_obf_earnings,rhs_util_d
200.0,0.6961177248677249,2.2666666666666666,61.042924189814805,60.844909556320005,0.601754218004218,1.8083333333333333,52.97710416666666,51.210072539178086,8.065820023148142
